MenuItemID,MenuItemQuantity,SaleID,TimeID,Total,BranchID
3,4,15335,25334,51.56,374
5,1,15335,25334,11.65,374
20,2,15335,25334,9.0,374
26,1,15335,25334,6.25,374
26,5,15335,25334,31.25,374
5,4,15336,25335,46.6,239
6,1,15336,25335,9.95,239
14,4,15336,25335,53.96,239
15,3,15336,25335,27.75,239
30,3,15336,25335,11.25,239
1,3,15337,25336,31.47,78
8,1,15337,25336,9.95,78
29,1,15337,25336,3.0,78
4,5,15338,25337,86.25,112
10,3,15338,25337,44.37,112
26,5,15338,25337,31.25,112
6,4,15339,25338,39.8,266
30,1,15340,25339,3.75,145
7,3,15341,25340,38.25,166
19,5,15342,25341,14.950000000000001,166
28,4,15342,25341,9.96,166
3,2,15343,25342,25.78,17
6,1,15343,25342,9.95,17
13,2,15343,25342,29.58,17
19,2,15343,25342,5.98,17
29,5,15343,25342,15.0,17
8,4,15344,25343,39.8,261
20,4,15345,25344,18.0,142
25,2,15345,25344,15.0,142
25,3,15345,25344,22.5,142
6,2,15346,25345,19.9,296
22,4,15346,25345,8.0,296
15,2,15347,25346,18.5,74
17,2,15347,25346,15.0,74
22,1,15347,25346,2.0,74
14,2,15348,25347,26.98,362
15,1,15348,25347,9.25,362
24,3,15348,25347,13.200000000000001,362
9,5,15349,25348,59.45,113
10,2,15349,25348,29.58,113
18,4,15349,25348,30.0,113
8,5,15350,25349,49.75,87
25,2,15350,25349,15.0,87
27,1,15350,25349,1.5,87
29,4,15350,25349,12.0,87
1,2,15351,25350,20.98,289
3,4,15351,25350,51.56,289
3,2,15352,25351,25.78,248
18,4,15352,25351,30.0,248
25,5,15352,25351,37.5,248
25,2,15353,25352,15.0,285
14,1,15354,25353,13.49,113
20,1,15354,25353,4.5,113
1,3,15355,25354,31.47,186
12,2,15356,25355,29.58,218
12,1,15357,25356,14.79,94
18,4,15357,25356,30.0,94
19,4,15357,25356,11.96,94
15,1,15358,25357,9.25,69
5,1,15359,25358,11.65,374
5,5,15359,25358,58.25,374
7,1,15359,25358,12.75,374
8,5,15359,25358,49.75,374
12,2,15359,25358,29.58,374
4,1,15360,25359,17.25,80
13,4,15360,25359,59.16,80
16,1,15360,25359,7.5,80
20,5,15360,25359,22.5,80
28,3,15360,25359,7.470000000000001,80
1,3,15361,25360,31.47,259
29,1,15361,25360,3.0,259
2,1,15362,25361,11.69,337
2,4,15362,25361,46.76,337
12,3,15362,25361,44.37,337
14,5,15362,25361,67.45,337
19,3,15362,25361,8.97,337
7,1,15363,25362,12.75,215
20,4,15363,25362,18.0,215
2,3,15364,25363,35.07,340
5,3,15364,25363,34.95,340
17,2,15364,25363,15.0,340
29,4,15364,25363,12.0,340
1,5,15365,25364,52.45,151
15,2,15365,25364,18.5,151
8,4,15366,25365,39.8,175
4,5,15367,25366,86.25,85
9,1,15367,25366,11.89,85
22,5,15367,25366,10.0,85
26,4,15367,25366,25.0,85
17,2,15368,25367,15.0,256
25,1,15368,25367,7.5,256
4,1,15369,25368,17.25,364
5,1,15369,25368,11.65,364
8,2,15369,25368,19.9,364
9,3,15369,25368,35.67,364
29,4,15369,25368,12.0,364
5,3,15370,25369,34.95,69
9,2,15370,25369,23.78,69
24,4,15370,25369,17.6,69
4,5,15371,25370,86.25,323
19,3,15371,25370,8.97,323
26,5,15371,25370,31.25,323
1,5,15372,25371,52.45,28
19,1,15372,25371,2.99,28
25,5,15372,25371,37.5,28
26,1,15372,25371,6.25,28
10,3,15373,25372,44.37,193
14,3,15374,25373,40.47,141
8,2,15375,25374,19.9,269
17,5,15375,25374,37.5,269
25,4,15375,25374,30.0,269
28,3,15375,25374,7.470000000000001,269
2,1,15376,25375,11.69,304
5,2,15376,25375,23.3,304
5,2,15376,25375,23.3,304
18,4,15376,25375,30.0,304
20,4,15376,25375,18.0,304
2,2,15377,25376,23.38,184
3,3,15377,25376,38.67,184
20,2,15377,25376,9.0,184
20,3,15377,25376,13.5,184
2,5,15378,25377,58.449999999999996,26
3,3,15378,25377,38.67,26
20,2,15378,25377,9.0,26
27,5,15378,25377,7.5,26
30,2,15379,25378,7.5,220
24,1,15380,25379,4.4,340
26,3,15380,25379,18.75,340
14,2,15381,25380,26.98,168
14,2,15381,25380,26.98,168
14,4,15381,25380,53.96,168
22,4,15381,25380,8.0,168
22,5,15381,25380,10.0,168
12,4,15382,25381,59.16,321
21,1,15382,25381,2.5,321
13,2,15383,25382,29.58,287
15,1,15383,25382,9.25,287
19,5,15383,25382,14.950000000000001,287
14,3,15384,25383,40.47,290
23,3,15384,25383,26.849999999999998,290
26,3,15384,25383,18.75,290
29,2,15384,25383,6.0,290
25,3,15385,25384,22.5,300
30,3,15385,25384,11.25,300
11,1,15386,25385,14.79,304
11,2,15386,25385,29.58,304
11,4,15386,25385,59.16,304
20,4,15386,25385,18.0,304
28,4,15386,25385,9.96,304
2,4,15387,25386,46.76,64
7,3,15387,25386,38.25,64
15,2,15387,25386,18.5,64
30,2,15387,25386,7.5,64
10,4,15388,25387,59.16,264
24,5,15388,25387,22.0,264
27,1,15388,25387,1.5,264
30,1,15388,25387,3.75,264
4,1,15389,25388,17.25,282
7,4,15389,25388,51.0,282
9,4,15389,25388,47.56,282
11,1,15389,25388,14.79,282
16,4,15389,25388,30.0,282
5,1,15390,25389,11.65,233
3,2,15391,25390,25.78,163
9,5,15391,25390,59.45,163
24,1,15391,25390,4.4,163
28,2,15391,25390,4.98,163
3,3,15392,25391,38.67,338
5,3,15392,25391,34.95,338
14,2,15392,25391,26.98,338
15,3,15392,25391,27.75,338
19,5,15392,25391,14.950000000000001,338
7,2,15393,25392,25.5,332
4,5,15394,25393,86.25,353
9,4,15394,25393,47.56,353
11,1,15394,25393,14.79,353
12,4,15394,25393,59.16,353
17,3,15394,25393,22.5,353
14,5,15395,25394,67.45,303
10,1,15396,25395,14.79,20
17,5,15396,25395,37.5,20
21,3,15396,25395,7.5,20
9,1,15397,25396,11.89,71
10,1,15397,25396,14.79,71
11,2,15397,25396,29.58,71
22,4,15397,25396,8.0,71
2,1,15398,25397,11.69,146
5,2,15398,25397,23.3,146
15,4,15398,25397,37.0,146
22,5,15398,25397,10.0,146
8,2,15399,25398,19.9,316
2,3,15400,25399,35.07,364
10,5,15400,25399,73.94999999999999,364
16,2,15400,25399,15.0,364
18,4,15400,25399,30.0,364
20,3,15400,25399,13.5,364
10,2,15401,25400,29.58,174
11,1,15401,25400,14.79,174
11,4,15401,25400,59.16,174
24,4,15401,25400,17.6,174
25,2,15401,25400,15.0,174
3,2,15402,25401,25.78,218
5,1,15402,25401,11.65,218
6,4,15402,25401,39.8,218
12,4,15402,25401,59.16,218
26,5,15402,25401,31.25,218
5,2,15403,25402,23.3,355
8,3,15403,25402,29.849999999999998,355
20,5,15403,25402,22.5,355
1,3,15404,25403,31.47,393
7,1,15404,25403,12.75,393
25,1,15404,25403,7.5,393
3,4,15405,25404,51.56,285
10,5,15405,25404,73.94999999999999,285
15,4,15405,25404,37.0,285
17,2,15405,25404,15.0,285
23,3,15405,25404,26.849999999999998,285
16,2,15406,25405,15.0,36
19,2,15406,25405,5.98,36
12,2,15407,25406,29.58,306
18,4,15407,25406,30.0,306
29,1,15407,25406,3.0,306
4,4,15408,25407,69.0,206
16,4,15408,25407,30.0,206
1,3,15409,25408,31.47,309
2,1,15409,25408,11.69,309
2,2,15409,25408,23.38,309
16,4,15409,25408,30.0,309
17,5,15409,25408,37.5,309
7,2,15410,25409,25.5,256
11,4,15410,25409,59.16,256
15,4,15410,25409,37.0,256
23,5,15410,25409,44.75,256
20,2,15411,25410,9.0,388
19,4,15412,25411,11.96,278
1,5,15413,25412,52.45,318
2,5,15413,25412,58.449999999999996,318
10,1,15413,25412,14.79,318
25,4,15413,25412,30.0,318
6,4,15414,25413,39.8,308
10,3,15414,25413,44.37,308
24,4,15414,25413,17.6,308
28,5,15414,25413,12.450000000000001,308
1,1,15415,25414,10.49,307
1,5,15415,25414,52.45,307
22,3,15415,25414,6.0,307
28,2,15415,25414,4.98,307
29,3,15415,25414,9.0,307
10,4,15416,25415,59.16,286
19,2,15417,25416,5.98,301
20,3,15417,25416,13.5,301
26,4,15417,25416,25.0,301
29,4,15417,25416,12.0,301
13,2,15418,25417,29.58,217
24,4,15418,25417,17.6,217
28,2,15418,25417,4.98,217
1,2,15419,25418,20.98,191
4,1,15419,25418,17.25,191
4,3,15419,25418,51.75,191
6,4,15419,25418,39.8,191
9,4,15420,25419,47.56,321
15,1,15420,25419,9.25,321
17,3,15420,25419,22.5,321
6,2,15421,25420,19.9,307
30,3,15421,25420,11.25,307
10,2,15422,25421,29.58,161
23,3,15422,25421,26.849999999999998,161
27,1,15422,25421,1.5,161
5,1,15423,25422,11.65,37
15,4,15423,25422,37.0,37
20,4,15423,25422,18.0,37
28,1,15423,25422,2.49,37
29,4,15423,25422,12.0,37
15,3,15424,25423,27.75,196
18,2,15424,25423,15.0,196
6,2,15425,25424,19.9,90
7,1,15425,25424,12.75,90
11,5,15425,25424,73.94999999999999,90
28,3,15426,25425,7.470000000000001,292
9,1,15427,25426,11.89,102
1,2,15428,25427,20.98,55
17,1,15428,25427,7.5,55
17,3,15428,25427,22.5,55
18,3,15428,25427,22.5,55
18,3,15428,25427,22.5,55
6,3,15429,25428,29.849999999999998,190
6,4,15429,25428,39.8,190
11,5,15429,25428,73.94999999999999,190
9,3,15430,25429,35.67,223
14,3,15430,25429,40.47,223
1,1,15431,25430,10.49,96
1,5,15432,25431,52.45,13
15,4,15432,25431,37.0,13
6,5,15433,25432,49.75,303
15,5,15433,25432,46.25,303
27,1,15434,25433,1.5,31
2,1,15435,25434,11.69,293
15,3,15435,25434,27.75,293
21,2,15435,25434,5.0,293
6,5,15436,25435,49.75,306
12,1,15436,25435,14.79,306
23,5,15436,25435,44.75,306
4,1,15437,25436,17.25,290
5,3,15437,25436,34.95,290
5,5,15437,25436,58.25,290
8,3,15437,25436,29.849999999999998,290
19,3,15437,25436,8.97,290
16,1,15438,25437,7.5,139
25,4,15439,25438,30.0,324
27,2,15440,25439,3.0,104
22,4,15441,25440,8.0,311
29,5,15441,25440,15.0,311
30,4,15441,25440,15.0,311
30,5,15441,25440,18.75,311
2,5,15442,25441,58.449999999999996,125
14,4,15442,25441,53.96,125
22,5,15442,25441,10.0,125
15,3,15443,25442,27.75,384
25,5,15443,25442,37.5,384
6,4,15444,25443,39.8,119
6,5,15444,25443,49.75,119
15,2,15444,25443,18.5,119
21,4,15444,25443,10.0,119
25,3,15444,25443,22.5,119
29,4,15445,25444,12.0,174
5,1,15446,25445,11.65,358
17,4,15446,25445,30.0,358
26,1,15446,25445,6.25,358
10,5,15447,25446,73.94999999999999,197
16,3,15447,25446,22.5,197
28,3,15447,25446,7.470000000000001,197
1,3,15448,25447,31.47,341
1,1,15449,25448,10.49,353
6,4,15449,25448,39.8,353
22,1,15449,25448,2.0,353
22,4,15449,25448,8.0,353
28,1,15449,25448,2.49,353
1,1,15450,25449,10.49,384
3,3,15450,25449,38.67,384
27,1,15450,25449,1.5,384
29,1,15451,25450,3.0,396
23,2,15452,25451,17.9,366
25,3,15452,25451,22.5,366
28,3,15452,25451,7.470000000000001,366
30,2,15452,25451,7.5,366
2,5,15453,25452,58.449999999999996,364
8,4,15453,25452,39.8,364
3,3,15454,25453,38.67,18
26,2,15454,25453,12.5,18
27,1,15454,25453,1.5,18
10,4,15455,25454,59.16,132
11,2,15455,25454,29.58,132
15,2,15455,25454,18.5,132
22,2,15455,25454,4.0,132
4,1,15456,25455,17.25,295
4,4,15456,25455,69.0,295
8,3,15456,25455,29.849999999999998,295
9,2,15456,25455,23.78,295
21,3,15456,25455,7.5,295
12,5,15457,25456,73.94999999999999,34
11,2,15458,25457,29.58,331
17,3,15458,25457,22.5,331
18,3,15458,25457,22.5,331
20,4,15458,25457,18.0,331
4,4,15459,25458,69.0,122
5,4,15459,25458,46.6,122
9,5,15459,25458,59.45,122
13,4,15459,25458,59.16,122
30,3,15459,25458,11.25,122
9,2,15460,25459,23.78,213
12,5,15460,25459,73.94999999999999,213
21,5,15460,25459,12.5,213
17,3,15461,25460,22.5,100
21,5,15461,25460,12.5,100
27,4,15461,25460,6.0,100
28,4,15461,25460,9.96,100
3,4,15462,25461,51.56,89
8,5,15462,25461,49.75,89
20,2,15463,25462,9.0,259
26,4,15464,25463,25.0,278
3,2,15465,25464,25.78,171
14,5,15465,25464,67.45,171
22,4,15465,25464,8.0,171
2,5,15466,25465,58.449999999999996,96
7,4,15466,25465,51.0,96
12,3,15466,25465,44.37,96
16,4,15467,25466,30.0,128
10,1,15468,25467,14.79,1
12,4,15468,25467,59.16,1
14,2,15468,25467,26.98,1
26,5,15468,25467,31.25,1
6,1,15469,25468,9.95,279
25,4,15469,25468,30.0,279
26,1,15469,25468,6.25,279
27,3,15469,25468,4.5,279
28,4,15469,25468,9.96,279
3,3,15470,25469,38.67,236
6,2,15470,25469,19.9,236
7,1,15471,25470,12.75,204
7,5,15471,25470,63.75,204
11,5,15471,25470,73.94999999999999,204
24,3,15471,25470,13.200000000000001,204
24,4,15471,25470,17.6,204
28,2,15472,25471,4.98,396
2,2,15473,25472,23.38,52
6,1,15473,25472,9.95,52
14,3,15473,25472,40.47,52
15,2,15474,25473,18.5,277
16,4,15474,25473,30.0,277
19,5,15474,25473,14.950000000000001,277
21,1,15474,25473,2.5,277
11,2,15475,25474,29.58,13
14,2,15475,25474,26.98,13
22,4,15475,25474,8.0,13
29,3,15476,25475,9.0,82
16,1,15477,25476,7.5,76
22,5,15477,25476,10.0,76
27,1,15478,25477,1.5,113
3,3,15479,25478,38.67,67
17,4,15479,25478,30.0,67
21,5,15479,25478,12.5,67
22,4,15479,25478,8.0,67
4,4,15480,25479,69.0,301
13,5,15480,25479,73.94999999999999,301
14,4,15480,25479,53.96,301
30,2,15480,25479,7.5,301
18,2,15481,25480,15.0,249
25,2,15481,25480,15.0,249
2,2,15482,25481,23.38,392
9,2,15482,25481,23.78,392
16,2,15482,25481,15.0,392
22,5,15482,25481,10.0,392
28,3,15482,25481,7.470000000000001,392
2,3,15483,25482,35.07,322
6,2,15483,25482,19.9,322
7,5,15483,25482,63.75,322
28,4,15483,25482,9.96,322
30,2,15483,25482,7.5,322
10,2,15484,25483,29.58,137
25,5,15485,25484,37.5,393
29,1,15485,25484,3.0,393
12,2,15486,25485,29.58,112
16,1,15486,25485,7.5,112
17,3,15486,25485,22.5,112
22,5,15486,25485,10.0,112
1,5,15487,25486,52.45,134
2,2,15487,25486,23.38,134
8,1,15487,25486,9.95,134
24,1,15487,25486,4.4,134
28,1,15487,25486,2.49,134
1,1,15488,25487,10.49,370
1,3,15488,25487,31.47,370
3,5,15488,25487,64.45,370
14,1,15488,25487,13.49,370
3,5,15489,25488,64.45,58
12,1,15490,25489,14.79,219
13,1,15490,25489,14.79,219
14,5,15490,25489,67.45,219
24,4,15490,25489,17.6,219
2,2,15491,25490,23.38,117
4,1,15491,25490,17.25,117
8,5,15491,25490,49.75,117
23,1,15491,25490,8.95,117
24,5,15491,25490,22.0,117
7,1,15492,25491,12.75,335
11,1,15492,25491,14.79,335
13,2,15492,25491,29.58,335
19,3,15492,25491,8.97,335
20,1,15493,25492,4.5,140
23,2,15493,25492,17.9,140
24,3,15493,25492,13.200000000000001,140
25,2,15493,25492,15.0,140
29,4,15493,25492,12.0,140
13,2,15494,25493,29.58,195
28,3,15494,25493,7.470000000000001,195
30,1,15494,25493,3.75,195
4,5,15495,25494,86.25,41
30,4,15495,25494,15.0,41
30,5,15495,25494,18.75,41
13,4,15496,25495,59.16,344
23,3,15496,25495,26.849999999999998,344
26,5,15496,25495,31.25,344
1,5,15497,25496,52.45,223
12,1,15497,25496,14.79,223
15,4,15497,25496,37.0,223
23,2,15497,25496,17.9,223
26,1,15497,25496,6.25,223
4,3,15498,25497,51.75,340
6,3,15498,25497,29.849999999999998,340
30,5,15498,25497,18.75,340
15,4,15499,25498,37.0,181
17,3,15499,25498,22.5,181
21,5,15499,25498,12.5,181
23,1,15499,25498,8.95,181
23,3,15499,25498,26.849999999999998,181
6,4,15500,25499,39.8,232
12,3,15500,25499,44.37,232
27,3,15500,25499,4.5,232
20,1,15501,25500,4.5,136
30,4,15501,25500,15.0,136
11,3,15502,25501,44.37,106
15,1,15502,25501,9.25,106
20,1,15502,25501,4.5,106
22,5,15502,25501,10.0,106
23,1,15502,25501,8.95,106
8,2,15503,25502,19.9,387
8,4,15503,25502,39.8,387
11,1,15503,25502,14.79,387
18,5,15503,25502,37.5,387
24,5,15503,25502,22.0,387
8,3,15504,25503,29.849999999999998,173
9,2,15504,25503,23.78,173
26,3,15504,25503,18.75,173
28,4,15505,25504,9.96,226
4,2,15506,25505,34.5,359
11,3,15506,25505,44.37,359
17,2,15506,25505,15.0,359
25,1,15506,25505,7.5,359
9,4,15507,25506,47.56,38
12,1,15507,25506,14.79,38
24,5,15507,25506,22.0,38
13,5,15508,25507,73.94999999999999,391
22,4,15508,25507,8.0,391
3,3,15509,25508,38.67,39
29,3,15509,25508,9.0,39
29,4,15509,25508,12.0,39
15,5,15510,25509,46.25,154
18,2,15510,25509,15.0,154
24,3,15510,25509,13.200000000000001,154
8,5,15511,25510,49.75,247
15,3,15511,25510,27.75,247
23,1,15511,25510,8.95,247
23,4,15511,25510,35.8,247
27,1,15511,25510,1.5,247
6,4,15512,25511,39.8,102
10,5,15513,25512,73.94999999999999,227
14,2,15513,25512,26.98,227
22,4,15513,25512,8.0,227
5,5,15514,25513,58.25,13
7,1,15514,25513,12.75,13
19,4,15514,25513,11.96,13
22,2,15514,25513,4.0,13
6,5,15515,25514,49.75,390
9,2,15515,25514,23.78,390
10,2,15516,25515,29.58,14
12,5,15516,25515,73.94999999999999,14
12,1,15517,25516,14.79,318
12,4,15517,25516,59.16,318
4,1,15518,25517,17.25,333
23,2,15518,25517,17.9,333
28,2,15518,25517,4.98,333
1,3,15519,25518,31.47,67
4,2,15519,25518,34.5,67
14,1,15519,25518,13.49,67
24,2,15519,25518,8.8,67
27,2,15519,25518,3.0,67
6,3,15520,25519,29.849999999999998,211
12,3,15520,25519,44.37,211
14,4,15520,25519,53.96,211
16,3,15520,25519,22.5,211
8,4,15521,25520,39.8,142
13,4,15521,25520,59.16,142
17,5,15521,25520,37.5,142
25,2,15521,25520,15.0,142
25,4,15521,25520,30.0,142
14,4,15522,25521,53.96,117
6,3,15523,25522,29.849999999999998,345
6,3,15523,25522,29.849999999999998,345
18,3,15524,25523,22.5,394
19,3,15524,25523,8.97,394
28,5,15524,25523,12.450000000000001,394
7,3,15525,25524,38.25,29
18,3,15525,25524,22.5,29
23,2,15525,25524,17.9,29
27,3,15525,25524,4.5,29
7,2,15526,25525,25.5,322
8,5,15526,25525,49.75,322
11,3,15526,25525,44.37,322
23,5,15526,25525,44.75,322
28,2,15526,25525,4.98,322
2,2,15527,25526,23.38,287
4,4,15527,25526,69.0,287
11,4,15527,25526,59.16,287
29,3,15527,25526,9.0,287
2,2,15528,25527,23.38,161
19,2,15528,25527,5.98,161
4,1,15529,25528,17.25,228
8,3,15529,25528,29.849999999999998,228
26,5,15529,25528,31.25,228
8,4,15530,25529,39.8,85
10,5,15530,25529,73.94999999999999,85
14,1,15530,25529,13.49,85
20,4,15530,25529,18.0,85
30,4,15530,25529,15.0,85
29,5,15531,25530,15.0,32
10,4,15532,25531,59.16,71
15,1,15532,25531,9.25,71
8,3,15533,25532,29.849999999999998,16
16,4,15533,25532,30.0,16
28,1,15533,25532,2.49,16
1,5,15534,25533,52.45,263
4,5,15534,25533,86.25,263
8,3,15534,25533,29.849999999999998,263
10,1,15534,25533,14.79,263
18,3,15534,25533,22.5,263
17,5,15535,25534,37.5,169
30,5,15535,25534,18.75,169
1,5,15536,25535,52.45,195
16,5,15536,25535,37.5,195
24,1,15536,25535,4.4,195
29,5,15536,25535,15.0,195
7,2,15537,25536,25.5,121
18,5,15537,25536,37.5,121
19,2,15537,25536,5.98,121
27,2,15537,25536,3.0,121
30,4,15537,25536,15.0,121
2,1,15538,25537,11.69,275
8,5,15538,25537,49.75,275
16,5,15538,25537,37.5,275
23,1,15538,25537,8.95,275
27,3,15538,25537,4.5,275
6,2,15539,25538,19.9,119
13,2,15539,25538,29.58,119
13,3,15539,25538,44.37,119
29,3,15539,25538,9.0,119
2,3,15540,25539,35.07,80
13,2,15540,25539,29.58,80
17,2,15540,25539,15.0,80
27,3,15540,25539,4.5,80
1,2,15541,25540,20.98,31
23,4,15541,25540,35.8,31
6,2,15542,25541,19.9,101
12,4,15542,25541,59.16,101
13,4,15542,25541,59.16,101
26,2,15542,25541,12.5,101
4,3,15543,25542,51.75,9
7,3,15543,25542,38.25,9
22,5,15543,25542,10.0,9
2,1,15544,25543,11.69,359
10,4,15544,25543,59.16,359
15,4,15544,25543,37.0,359
3,5,15545,25544,64.45,361
8,3,15545,25544,29.849999999999998,361
16,5,15545,25544,37.5,361
30,4,15545,25544,15.0,361
1,3,15546,25545,31.47,28
7,1,15546,25545,12.75,28
17,5,15546,25545,37.5,28
23,1,15546,25545,8.95,28
18,1,15547,25546,7.5,364
18,5,15547,25546,37.5,364
26,3,15547,25546,18.75,364
3,5,15548,25547,64.45,144
23,3,15548,25547,26.849999999999998,144
23,3,15548,25547,26.849999999999998,144
21,5,15549,25548,12.5,204
1,2,15550,25549,20.98,120
11,4,15550,25549,59.16,120
22,2,15550,25549,4.0,120
25,1,15550,25549,7.5,120
29,4,15550,25549,12.0,120
1,1,15551,25550,10.49,65
2,3,15551,25550,35.07,65
16,1,15551,25550,7.5,65
30,3,15551,25550,11.25,65
3,5,15552,25551,64.45,47
8,1,15552,25551,9.95,47
24,4,15552,25551,17.6,47
30,5,15552,25551,18.75,47
18,2,15553,25552,15.0,240
25,1,15554,25553,7.5,300
1,2,15555,25554,20.98,211
12,4,15555,25554,59.16,211
11,5,15556,25555,73.94999999999999,85
5,4,15557,25556,46.6,207
7,5,15557,25556,63.75,207
11,4,15557,25556,59.16,207
14,2,15557,25556,26.98,207
5,2,15558,25557,23.3,98
7,1,15558,25557,12.75,98
7,5,15559,25558,63.75,290
8,3,15559,25558,29.849999999999998,290
18,5,15559,25558,37.5,290
20,4,15559,25558,18.0,290
24,5,15559,25558,22.0,290
1,1,15560,25559,10.49,259
2,5,15561,25560,58.449999999999996,186
8,1,15561,25560,9.95,186
5,1,15562,25561,11.65,288
14,1,15562,25561,13.49,288
26,4,15562,25561,25.0,288
5,3,15563,25562,34.95,319
15,3,15563,25562,27.75,319
16,1,15563,25562,7.5,319
19,2,15563,25562,5.98,319
1,1,15564,25563,10.49,14
17,5,15564,25563,37.5,14
20,4,15564,25563,18.0,14
26,3,15564,25563,18.75,14
25,5,15565,25564,37.5,249
22,3,15566,25565,6.0,245
14,2,15567,25566,26.98,302
30,4,15567,25566,15.0,302
4,1,15568,25567,17.25,191
13,4,15568,25567,59.16,191
16,5,15568,25567,37.5,191
22,3,15568,25567,6.0,191
23,3,15568,25567,26.849999999999998,191
17,1,15569,25568,7.5,344
18,4,15569,25568,30.0,344
25,1,15569,25568,7.5,344
30,2,15569,25568,7.5,344
22,4,15570,25569,8.0,183
1,2,15571,25570,20.98,3
10,3,15571,25570,44.37,3
17,1,15571,25570,7.5,3
6,1,15572,25571,9.95,309
8,2,15572,25571,19.9,309
17,4,15572,25571,30.0,309
1,1,15573,25572,10.49,305
5,1,15573,25572,11.65,305
19,3,15573,25572,8.97,305
29,3,15573,25572,9.0,305
9,1,15574,25573,11.89,141
12,4,15574,25573,59.16,141
24,2,15574,25573,8.8,141
24,5,15574,25573,22.0,141
15,1,15575,25574,9.25,210
6,5,15576,25575,49.75,71
15,5,15576,25575,46.25,71
22,4,15576,25575,8.0,71
22,4,15576,25575,8.0,71
9,5,15577,25576,59.45,284
21,2,15577,25576,5.0,284
25,2,15577,25576,15.0,284
9,1,15578,25577,11.89,77
16,1,15578,25577,7.5,77
9,4,15579,25578,47.56,325
23,4,15579,25578,35.8,325
26,2,15580,25579,12.5,5
2,4,15581,25580,46.76,12
4,3,15581,25580,51.75,12
20,1,15581,25580,4.5,12
5,3,15582,25581,34.95,240
5,3,15582,25581,34.95,240
10,4,15582,25581,59.16,240
14,2,15582,25581,26.98,240
29,3,15582,25581,9.0,240
1,5,15583,25582,52.45,301
7,1,15583,25582,12.75,301
13,4,15583,25582,59.16,301
19,5,15583,25582,14.950000000000001,301
24,2,15583,25582,8.8,301
8,5,15584,25583,49.75,196
14,5,15584,25583,67.45,196
17,5,15584,25583,37.5,196
20,5,15584,25583,22.5,196
25,4,15584,25583,30.0,196
3,4,15585,25584,51.56,75
9,5,15585,25584,59.45,75
10,1,15585,25584,14.79,75
19,5,15585,25584,14.950000000000001,75
30,3,15585,25584,11.25,75
6,4,15586,25585,39.8,260
21,3,15586,25585,7.5,260
22,2,15586,25585,4.0,260
2,1,15587,25586,11.69,95
2,2,15587,25586,23.38,95
13,2,15587,25586,29.58,95
8,3,15588,25587,29.849999999999998,205
12,3,15588,25587,44.37,205
15,2,15588,25587,18.5,205
24,4,15588,25587,17.6,205
27,3,15588,25587,4.5,205
3,2,15589,25588,25.78,238
3,2,15589,25588,25.78,238
4,5,15589,25588,86.25,238
12,2,15589,25588,29.58,238
9,1,15590,25589,11.89,187
13,5,15590,25589,73.94999999999999,187
18,4,15590,25589,30.0,187
7,2,15591,25590,25.5,285
16,1,15591,25590,7.5,285
18,5,15591,25590,37.5,285
3,5,15592,25591,64.45,224
9,1,15593,25592,11.89,377
14,2,15593,25592,26.98,377
25,2,15593,25592,15.0,377
5,3,15594,25593,34.95,292
25,4,15595,25594,30.0,136
7,5,15596,25595,63.75,58
8,1,15596,25595,9.95,58
16,2,15597,25596,15.0,207
19,5,15597,25596,14.950000000000001,207
7,1,15598,25597,12.75,161
8,4,15598,25597,39.8,161
11,4,15598,25597,59.16,161
29,1,15598,25597,3.0,161
12,5,15599,25598,73.94999999999999,147
16,1,15599,25598,7.5,147
25,5,15600,25599,37.5,314
1,4,15601,25600,41.96,126
19,1,15601,25600,2.99,126
21,1,15601,25600,2.5,126
4,3,15602,25601,51.75,220
6,4,15602,25601,39.8,220
24,5,15602,25601,22.0,220
29,4,15602,25601,12.0,220
7,5,15603,25602,63.75,239
10,2,15603,25602,29.58,239
11,2,15603,25602,29.58,239
1,1,15604,25603,10.49,79
23,4,15604,25603,35.8,79
13,1,15605,25604,14.79,228
19,4,15605,25604,11.96,228
22,1,15605,25604,2.0,228
29,4,15605,25604,12.0,228
9,4,15606,25605,47.56,95
11,4,15607,25606,59.16,103
3,3,15608,25607,38.67,106
21,2,15608,25607,5.0,106
27,2,15608,25607,3.0,106
28,2,15608,25607,4.98,106
29,3,15608,25607,9.0,106
1,2,15609,25608,20.98,383
13,3,15609,25608,44.37,383
23,5,15609,25608,44.75,383
29,2,15609,25608,6.0,383
11,1,15610,25609,14.79,14
5,1,15611,25610,11.65,32
5,4,15611,25610,46.6,32
26,4,15611,25610,25.0,32
28,1,15611,25610,2.49,32
5,2,15612,25611,23.3,326
1,3,15613,25612,31.47,258
2,1,15613,25612,11.69,258
6,4,15613,25612,39.8,258
21,4,15613,25612,10.0,258
29,3,15613,25612,9.0,258
22,1,15614,25613,2.0,234
21,1,15615,25614,2.5,300
27,5,15615,25614,7.5,300
21,5,15616,25615,12.5,301
28,5,15617,25616,12.450000000000001,315
7,3,15618,25617,38.25,208
27,1,15618,25617,1.5,208
1,2,15619,25618,20.98,195
23,1,15619,25618,8.95,195
27,1,15619,25618,1.5,195
8,3,15620,25619,29.849999999999998,351
12,2,15620,25619,29.58,351
15,2,15620,25619,18.5,351
21,3,15621,25620,7.5,5
22,5,15621,25620,10.0,5
10,4,15622,25621,59.16,157
17,4,15623,25622,30.0,237
