,PurchaseID,ProductID,SupplierID,TimeID,BranchID,UnitQuantity,UnitPrice,UnitTotal
35592,8886,26,7,8886,171,14,98.89,1384.46
35593,8887,28,9,8887,35,9,225.53,2029.77
35594,8888,30,10,8888,271,14,85.5,1197.0
35595,8888,8,1,8888,271,21,2.54,53.34
35596,8888,5,1,8888,271,10,0.75,7.5
35597,8888,21,4,8888,271,4,175.56,702.24
35598,8888,24,6,8888,271,17,89.67,1524.39
35599,8888,4,1,8888,271,8,0.75,6.0
35600,8888,22,5,8888,271,10,45.24,452.40000000000003
35601,8889,7,1,8889,210,14,1.75,24.5
35602,8889,29,10,8889,210,16,105.5,1688.0
35603,8889,21,4,8889,210,9,175.56,1580.04
35604,8889,25,7,8889,210,23,76.67,1763.41
35605,8889,22,5,8889,210,7,45.24,316.68
35606,8890,25,7,8890,114,25,76.67,1916.75
35607,8891,16,2,8891,2,11,45.0,495.0
35608,8892,26,7,8892,375,20,98.89,1977.8
35609,8893,11,2,8893,80,1,9.98,9.98
35610,8893,9,1,8893,80,12,3.67,44.04
35611,8893,27,8,8893,80,1,245.54,245.54
35612,8893,11,2,8893,80,24,9.98,239.52
35613,8893,14,2,8893,80,9,23.45,211.04999999999998
35614,8894,13,2,8894,110,10,1.75,17.5
35615,8894,7,1,8894,110,14,1.75,24.5
35616,8894,27,8,8894,110,1,245.54,245.54
35617,8894,1,1,8894,110,14,3.75,52.5
35618,8894,5,1,8894,110,22,0.75,16.5
35619,8894,4,1,8894,110,24,0.75,18.0
35620,8895,12,2,8895,104,12,13.56,162.72
35621,8895,6,1,8895,104,4,3.25,13.0
35622,8895,28,9,8895,104,5,225.53,1127.65
35623,8895,29,10,8895,104,7,105.5,738.5
35624,8895,3,1,8895,104,18,6.0,108.0
35625,8895,14,2,8895,104,19,23.45,445.55
35626,8895,11,2,8895,104,25,9.98,249.5
35627,8896,17,3,8896,237,4,67.87,271.48
35628,8896,7,1,8896,237,13,1.75,22.75
35629,8896,17,3,8896,237,11,67.87,746.57
35630,8896,7,1,8896,237,11,1.75,19.25
35631,8896,27,8,8896,237,2,245.54,491.08
35632,8896,26,7,8896,237,16,98.89,1582.24
35633,8896,13,2,8896,237,15,1.75,26.25
35634,8897,2,1,8897,301,4,2.3,9.2
35635,8897,21,4,8897,301,19,175.56,3335.64
35636,8897,5,1,8897,301,9,0.75,6.75
35637,8897,13,2,8897,301,23,1.75,40.25
35638,8897,5,1,8897,301,12,0.75,9.0
35639,8898,15,2,8898,137,9,23.45,211.04999999999998
35640,8898,23,5,8898,137,22,43.34,953.48
35641,8898,18,3,8898,137,5,123.4,617.0
35642,8898,4,1,8898,137,8,0.75,6.0
35643,8898,10,2,8898,137,1,12.34,12.34
35644,8899,24,6,8899,395,4,89.67,358.68
35645,8899,2,1,8899,395,19,2.3,43.699999999999996
35646,8899,11,2,8899,395,25,9.98,249.5
35647,8899,8,1,8899,395,23,2.54,58.42
35648,8900,24,6,8900,96,2,89.67,179.34
35649,8900,20,4,8900,96,7,111.87,783.09
35650,8901,13,2,8901,364,12,1.75,21.0
35651,8901,16,2,8901,364,16,45.0,720.0
35652,8901,15,2,8901,364,13,23.45,304.84999999999997
35653,8901,5,1,8901,364,10,0.75,7.5
35654,8901,16,2,8901,364,13,45.0,585.0
35655,8901,6,1,8901,364,8,3.25,26.0
35656,8902,26,7,8902,361,22,98.89,2175.58
35657,8903,11,2,8903,270,16,9.98,159.68
35658,8903,8,1,8903,270,21,2.54,53.34
35659,8903,1,1,8903,270,14,3.75,52.5
35660,8904,18,3,8904,157,1,123.4,123.4
35661,8904,24,6,8904,157,24,89.67,2152.08
35662,8904,1,1,8904,157,11,3.75,41.25
35663,8904,7,1,8904,157,24,1.75,42.0
35664,8904,24,6,8904,157,19,89.67,1703.73
35665,8905,28,9,8905,2,12,225.53,2706.36
35666,8905,15,2,8905,2,20,23.45,469.0
35667,8905,6,1,8905,2,5,3.25,16.25
35668,8905,3,1,8905,2,7,6.0,42.0
35669,8905,16,2,8905,2,22,45.0,990.0
35670,8906,22,5,8906,178,3,45.24,135.72
35671,8906,14,2,8906,178,22,23.45,515.9
35672,8906,26,7,8906,178,2,98.89,197.78
35673,8906,7,1,8906,178,24,1.75,42.0
35674,8906,17,3,8906,178,4,67.87,271.48
35675,8907,28,9,8907,354,10,225.53,2255.3
35676,8907,19,4,8907,354,12,145.34,1744.08
35677,8907,8,1,8907,354,3,2.54,7.62
35678,8907,30,10,8907,354,7,85.5,598.5
35679,8907,13,2,8907,354,18,1.75,31.5
35680,8908,4,1,8908,150,8,0.75,6.0
35681,8908,8,1,8908,150,20,2.54,50.8
35682,8908,5,1,8908,150,9,0.75,6.75
35683,8909,7,1,8909,354,23,1.75,40.25
35684,8910,13,2,8910,357,24,1.75,42.0
35685,8910,27,8,8910,357,23,245.54,5647.42
35686,8910,11,2,8910,357,24,9.98,239.52
35687,8910,26,7,8910,357,17,98.89,1681.13
35688,8911,14,2,8911,96,22,23.45,515.9
35689,8911,1,1,8911,96,7,3.75,26.25
35690,8911,10,2,8911,96,5,12.34,61.7
35691,8912,11,2,8912,147,13,9.98,129.74
35692,8912,7,1,8912,147,24,1.75,42.0
35693,8912,13,2,8912,147,5,1.75,8.75
35694,8912,30,10,8912,147,4,85.5,342.0
35695,8912,17,3,8912,147,6,67.87,407.22
35696,8912,23,5,8912,147,6,43.34,260.04
35697,8912,18,3,8912,147,13,123.4,1604.2
35698,8913,18,3,8913,377,17,123.4,2097.8
35699,8913,7,1,8913,377,17,1.75,29.75
35700,8914,8,1,8914,191,22,2.54,55.88
35701,8914,18,3,8914,191,24,123.4,2961.6000000000004
35702,8914,22,5,8914,191,13,45.24,588.12
35703,8914,24,6,8914,191,12,89.67,1076.04
35704,8914,19,4,8914,191,3,145.34,436.02
35705,8914,21,4,8914,191,19,175.56,3335.64
35706,8914,20,4,8914,191,12,111.87,1342.44
35707,8915,24,6,8915,334,13,89.67,1165.71
35708,8915,14,2,8915,334,17,23.45,398.65
35709,8915,13,2,8915,334,20,1.75,35.0
35710,8915,4,1,8915,334,15,0.75,11.25
35711,8915,17,3,8915,334,14,67.87,950.1800000000001
35712,8915,25,7,8915,334,17,76.67,1303.39
35713,8915,26,7,8915,334,22,98.89,2175.58
35714,8916,13,2,8916,124,22,1.75,38.5
35715,8916,29,10,8916,124,12,105.5,1266.0
35716,8917,14,2,8917,15,19,23.45,445.55
35717,8917,7,1,8917,15,7,1.75,12.25
35718,8917,16,2,8917,15,11,45.0,495.0
35719,8917,2,1,8917,15,7,2.3,16.099999999999998
35720,8918,14,2,8918,110,16,23.45,375.2
35721,8918,27,8,8918,110,18,245.54,4419.72
35722,8918,20,4,8918,110,10,111.87,1118.7
35723,8918,20,4,8918,110,18,111.87,2013.66
35724,8918,8,1,8918,110,6,2.54,15.24
35725,8919,16,2,8919,148,8,45.0,360.0
35726,8919,17,3,8919,148,19,67.87,1289.5300000000002
35727,8919,28,9,8919,148,17,225.53,3834.01
35728,8919,16,2,8919,148,11,45.0,495.0
35729,8919,7,1,8919,148,19,1.75,33.25
35730,8920,15,2,8920,138,6,23.45,140.7
35731,8920,11,2,8920,138,3,9.98,29.94
35732,8920,19,4,8920,138,4,145.34,581.36
35733,8920,12,2,8920,138,4,13.56,54.24
35734,8921,18,3,8921,353,14,123.4,1727.6000000000001
35735,8921,17,3,8921,353,16,67.87,1085.92
35736,8922,5,1,8922,216,22,0.75,16.5
35737,8922,12,2,8922,216,24,13.56,325.44
35738,8922,5,1,8922,216,7,0.75,5.25
35739,8922,28,9,8922,216,22,225.53,4961.66
35740,8922,18,3,8922,216,20,123.4,2468.0
35741,8922,14,2,8922,216,24,23.45,562.8
35742,8923,5,1,8923,59,9,0.75,6.75
35743,8923,1,1,8923,59,14,3.75,52.5
35744,8923,12,2,8923,59,5,13.56,67.8
35745,8923,26,7,8923,59,15,98.89,1483.35
35746,8923,8,1,8923,59,1,2.54,2.54
35747,8924,26,7,8924,396,12,98.89,1186.68
35748,8924,14,2,8924,396,11,23.45,257.95
35749,8924,2,1,8924,396,7,2.3,16.099999999999998
35750,8924,15,2,8924,396,22,23.45,515.9
35751,8925,15,2,8925,216,20,23.45,469.0
35752,8925,16,2,8925,216,1,45.0,45.0
35753,8925,9,1,8925,216,20,3.67,73.4
35754,8925,15,2,8925,216,1,23.45,23.45
35755,8925,26,7,8925,216,13,98.89,1285.57
35756,8926,27,8,8926,109,23,245.54,5647.42
35757,8927,2,1,8927,41,4,2.3,9.2
35758,8927,3,1,8927,41,21,6.0,126.0
35759,8927,18,3,8927,41,11,123.4,1357.4
35760,8927,3,1,8927,41,21,6.0,126.0
35761,8927,8,1,8927,41,14,2.54,35.56
35762,8928,7,1,8928,25,9,1.75,15.75
35763,8928,29,10,8928,25,12,105.5,1266.0
35764,8928,1,1,8928,25,17,3.75,63.75
35765,8928,22,5,8928,25,1,45.24,45.24
35766,8928,1,1,8928,25,7,3.75,26.25
35767,8928,9,1,8928,25,17,3.67,62.39
35768,8929,8,1,8929,155,8,2.54,20.32
35769,8930,27,8,8930,78,3,245.54,736.62
35770,8930,27,8,8930,78,2,245.54,491.08
35771,8930,9,1,8930,78,1,3.67,3.67
35772,8930,12,2,8930,78,8,13.56,108.48
35773,8931,22,5,8931,18,23,45.24,1040.52
35774,8931,23,5,8931,18,14,43.34,606.76
35775,8931,8,1,8931,18,25,2.54,63.5
35776,8931,29,10,8931,18,14,105.5,1477.0
35777,8932,4,1,8932,62,5,0.75,3.75
35778,8932,8,1,8932,62,21,2.54,53.34
35779,8933,10,2,8933,348,21,12.34,259.14
35780,8933,6,1,8933,348,19,3.25,61.75
35781,8933,19,4,8933,348,17,145.34,2470.78
35782,8933,17,3,8933,348,13,67.87,882.3100000000001
35783,8933,3,1,8933,348,25,6.0,150.0
35784,8933,4,1,8933,348,18,0.75,13.5
35785,8933,3,1,8933,348,7,6.0,42.0
35786,8934,11,2,8934,207,1,9.98,9.98
35787,8934,10,2,8934,207,1,12.34,12.34
35788,8935,3,1,8935,372,5,6.0,30.0
35789,8935,20,4,8935,372,14,111.87,1566.18
35790,8936,29,10,8936,261,6,105.5,633.0
35791,8936,8,1,8936,261,13,2.54,33.02
35792,8936,16,2,8936,261,14,45.0,630.0
35793,8936,8,1,8936,261,2,2.54,5.08
35794,8936,20,4,8936,261,13,111.87,1454.31
35795,8936,30,10,8936,261,9,85.5,769.5
35796,8937,7,1,8937,314,13,1.75,22.75
35797,8938,24,6,8938,276,15,89.67,1345.05
35798,8939,16,2,8939,352,3,45.0,135.0
35799,8939,11,2,8939,352,16,9.98,159.68
35800,8939,1,1,8939,352,10,3.75,37.5
35801,8939,24,6,8939,352,11,89.67,986.37
35802,8939,23,5,8939,352,19,43.34,823.46
35803,8939,11,2,8939,352,2,9.98,19.96
35804,8939,14,2,8939,352,17,23.45,398.65
35805,8940,20,4,8940,380,8,111.87,894.96
35806,8940,20,4,8940,380,9,111.87,1006.83
35807,8940,25,7,8940,380,25,76.67,1916.75
35808,8940,22,5,8940,380,7,45.24,316.68
35809,8940,20,4,8940,380,1,111.87,111.87
35810,8941,8,1,8941,390,17,2.54,43.18
35811,8942,27,8,8942,103,13,245.54,3192.02
35812,8942,3,1,8942,103,10,6.0,60.0
35813,8942,23,5,8942,103,7,43.34,303.38
35814,8942,14,2,8942,103,12,23.45,281.4
35815,8942,11,2,8942,103,1,9.98,9.98
35816,8942,10,2,8942,103,22,12.34,271.48
35817,8943,19,4,8943,137,6,145.34,872.04
35818,8943,22,5,8943,137,12,45.24,542.88
35819,8943,23,5,8943,137,9,43.34,390.06000000000006
35820,8943,24,6,8943,137,25,89.67,2241.75
35821,8943,20,4,8943,137,10,111.87,1118.7
35822,8943,28,9,8943,137,22,225.53,4961.66
35823,8943,27,8,8943,137,2,245.54,491.08
35824,8944,10,2,8944,40,19,12.34,234.46
35825,8944,23,5,8944,40,19,43.34,823.46
35826,8944,15,2,8944,40,22,23.45,515.9
35827,8944,27,8,8944,40,12,245.54,2946.48
35828,8944,24,6,8944,40,13,89.67,1165.71
35829,8944,16,2,8944,40,19,45.0,855.0
35830,8945,14,2,8945,285,9,23.45,211.04999999999998
35831,8945,9,1,8945,285,5,3.67,18.35
35832,8945,23,5,8945,285,4,43.34,173.36
35833,8945,20,4,8945,285,16,111.87,1789.92
35834,8945,10,2,8945,285,14,12.34,172.76
35835,8945,2,1,8945,285,25,2.3,57.49999999999999
35836,8946,15,2,8946,173,1,23.45,23.45
35837,8946,8,1,8946,173,7,2.54,17.78
35838,8946,9,1,8946,173,14,3.67,51.379999999999995
35839,8946,29,10,8946,173,1,105.5,105.5
35840,8946,19,4,8946,173,1,145.34,145.34
35841,8947,29,10,8947,215,16,105.5,1688.0
35842,8948,23,5,8948,388,17,43.34,736.7800000000001
35843,8949,28,9,8949,375,10,225.53,2255.3
35844,8949,6,1,8949,375,16,3.25,52.0
35845,8949,18,3,8949,375,23,123.4,2838.2000000000003
35846,8949,5,1,8949,375,6,0.75,4.5
35847,8949,8,1,8949,375,6,2.54,15.24
35848,8949,24,6,8949,375,25,89.67,2241.75
35849,8949,30,10,8949,375,6,85.5,513.0
35850,8950,27,8,8950,111,13,245.54,3192.02
35851,8950,7,1,8950,111,3,1.75,5.25
35852,8950,17,3,8950,111,17,67.87,1153.79
35853,8950,14,2,8950,111,14,23.45,328.3
35854,8950,23,5,8950,111,4,43.34,173.36
35855,8951,28,9,8951,367,3,225.53,676.59
35856,8951,7,1,8951,367,16,1.75,28.0
35857,8951,1,1,8951,367,5,3.75,18.75
35858,8951,20,4,8951,367,12,111.87,1342.44
35859,8951,6,1,8951,367,9,3.25,29.25
35860,8951,21,4,8951,367,6,175.56,1053.3600000000001
35861,8952,17,3,8952,251,20,67.87,1357.4
35862,8952,19,4,8952,251,7,145.34,1017.38
35863,8952,13,2,8952,251,12,1.75,21.0
35864,8952,24,6,8952,251,3,89.67,269.01
35865,8953,15,2,8953,155,16,23.45,375.2
35866,8953,27,8,8953,155,17,245.54,4174.18
35867,8953,15,2,8953,155,18,23.45,422.09999999999997
35868,8953,27,8,8953,155,12,245.54,2946.48
35869,8953,14,2,8953,155,18,23.45,422.09999999999997
35870,8953,28,9,8953,155,21,225.53,4736.13
35871,8953,14,2,8953,155,20,23.45,469.0
35872,8954,12,2,8954,49,9,13.56,122.04
35873,8955,22,5,8955,217,9,45.24,407.16
35874,8955,5,1,8955,217,24,0.75,18.0
35875,8955,12,2,8955,217,21,13.56,284.76
35876,8955,7,1,8955,217,17,1.75,29.75
35877,8955,1,1,8955,217,5,3.75,18.75
35878,8956,11,2,8956,11,3,9.98,29.94
35879,8956,12,2,8956,11,10,13.56,135.6
35880,8956,1,1,8956,11,11,3.75,41.25
35881,8956,5,1,8956,11,2,0.75,1.5
35882,8956,5,1,8956,11,17,0.75,12.75
35883,8956,15,2,8956,11,12,23.45,281.4
35884,8957,13,2,8957,242,4,1.75,7.0
35885,8957,29,10,8957,242,4,105.5,422.0
35886,8957,10,2,8957,242,5,12.34,61.7
35887,8957,26,7,8957,242,1,98.89,98.89
35888,8957,6,1,8957,242,16,3.25,52.0
35889,8957,28,9,8957,242,6,225.53,1353.18
35890,8957,9,1,8957,242,23,3.67,84.41
35891,8958,4,1,8958,260,11,0.75,8.25
35892,8958,19,4,8958,260,4,145.34,581.36
35893,8959,25,7,8959,383,5,76.67,383.35
35894,8959,1,1,8959,383,6,3.75,22.5
35895,8959,14,2,8959,383,23,23.45,539.35
35896,8960,26,7,8960,308,10,98.89,988.9
35897,8960,26,7,8960,308,7,98.89,692.23
35898,8960,1,1,8960,308,20,3.75,75.0
35899,8960,27,8,8960,308,9,245.54,2209.86
35900,8960,11,2,8960,308,2,9.98,19.96
35901,8961,16,2,8961,103,14,45.0,630.0
35902,8961,8,1,8961,103,9,2.54,22.86
35903,8961,26,7,8961,103,11,98.89,1087.79
35904,8962,6,1,8962,89,10,3.25,32.5
35905,8962,26,7,8962,89,6,98.89,593.34
35906,8963,17,3,8963,227,19,67.87,1289.5300000000002
35907,8963,28,9,8963,227,19,225.53,4285.07
35908,8963,11,2,8963,227,24,9.98,239.52
35909,8963,24,6,8963,227,20,89.67,1793.4
35910,8964,6,1,8964,159,3,3.25,9.75
35911,8964,6,1,8964,159,3,3.25,9.75
35912,8964,26,7,8964,159,6,98.89,593.34
35913,8964,1,1,8964,159,22,3.75,82.5
35914,8964,23,5,8964,159,21,43.34,910.1400000000001
35915,8964,7,1,8964,159,25,1.75,43.75
35916,8965,4,1,8965,168,4,0.75,3.0
35917,8965,8,1,8965,168,23,2.54,58.42
35918,8965,22,5,8965,168,24,45.24,1085.76
35919,8966,1,1,8966,176,6,3.75,22.5
35920,8966,10,2,8966,176,7,12.34,86.38
35921,8966,23,5,8966,176,12,43.34,520.08
35922,8966,5,1,8966,176,16,0.75,12.0
35923,8966,27,8,8966,176,22,245.54,5401.88
35924,8966,11,2,8966,176,2,9.98,19.96
35925,8967,14,2,8967,144,4,23.45,93.8
35926,8967,13,2,8967,144,4,1.75,7.0
35927,8967,18,3,8967,144,3,123.4,370.20000000000005
35928,8967,4,1,8967,144,17,0.75,12.75
35929,8967,12,2,8967,144,21,13.56,284.76
35930,8968,21,4,8968,55,25,175.56,4389.0
35931,8968,14,2,8968,55,5,23.45,117.25
35932,8968,28,9,8968,55,13,225.53,2931.89
35933,8968,14,2,8968,55,4,23.45,93.8
35934,8968,7,1,8968,55,10,1.75,17.5
35935,8968,4,1,8968,55,2,0.75,1.5
35936,8969,22,5,8969,40,6,45.24,271.44
35937,8969,11,2,8969,40,5,9.98,49.900000000000006
35938,8970,13,2,8970,92,17,1.75,29.75
35939,8970,9,1,8970,92,2,3.67,7.34
35940,8971,11,2,8971,254,4,9.98,39.92
35941,8971,13,2,8971,254,18,1.75,31.5
35942,8971,15,2,8971,254,8,23.45,187.6
35943,8971,22,5,8971,254,6,45.24,271.44
35944,8971,13,2,8971,254,10,1.75,17.5
35945,8971,5,1,8971,254,3,0.75,2.25
35946,8971,5,1,8971,254,7,0.75,5.25
35947,8972,28,9,8972,367,18,225.53,4059.54
35948,8972,15,2,8972,367,25,23.45,586.25
35949,8972,13,2,8972,367,1,1.75,1.75
35950,8972,7,1,8972,367,17,1.75,29.75
35951,8972,9,1,8972,367,16,3.67,58.72
35952,8972,1,1,8972,367,17,3.75,63.75
35953,8972,4,1,8972,367,5,0.75,3.75
35954,8973,1,1,8973,223,13,3.75,48.75
35955,8973,10,2,8973,223,22,12.34,271.48
35956,8973,23,5,8973,223,7,43.34,303.38
35957,8973,7,1,8973,223,10,1.75,17.5
35958,8973,11,2,8973,223,20,9.98,199.60000000000002
35959,8974,3,1,8974,126,10,6.0,60.0
35960,8974,26,7,8974,126,20,98.89,1977.8
35961,8975,20,4,8975,10,25,111.87,2796.75
35962,8975,6,1,8975,10,13,3.25,42.25
35963,8975,17,3,8975,10,20,67.87,1357.4
35964,8975,1,1,8975,10,19,3.75,71.25
35965,8975,21,4,8975,10,18,175.56,3160.08
35966,8976,30,10,8976,11,6,85.5,513.0
35967,8976,17,3,8976,11,8,67.87,542.96
35968,8976,27,8,8976,11,16,245.54,3928.64
35969,8976,3,1,8976,11,10,6.0,60.0
35970,8977,24,6,8977,319,2,89.67,179.34
35971,8977,1,1,8977,319,1,3.75,3.75
35972,8977,23,5,8977,319,25,43.34,1083.5
35973,8978,4,1,8978,7,7,0.75,5.25
35974,8978,1,1,8978,7,14,3.75,52.5
35975,8978,5,1,8978,7,24,0.75,18.0
35976,8979,19,4,8979,86,12,145.34,1744.08
35977,8979,28,9,8979,86,22,225.53,4961.66
35978,8979,20,4,8979,86,7,111.87,783.09
35979,8979,20,4,8979,86,7,111.87,783.09
35980,8979,16,2,8979,86,1,45.0,45.0
35981,8979,10,2,8979,86,9,12.34,111.06
35982,8980,27,8,8980,63,4,245.54,982.16
35983,8980,2,1,8980,63,8,2.3,18.4
35984,8980,30,10,8980,63,5,85.5,427.5
35985,8980,17,3,8980,63,15,67.87,1018.0500000000001
35986,8981,10,2,8981,288,11,12.34,135.74
35987,8981,22,5,8981,288,23,45.24,1040.52
35988,8981,21,4,8981,288,12,175.56,2106.7200000000003
35989,8981,4,1,8981,288,18,0.75,13.5
35990,8981,16,2,8981,288,5,45.0,225.0
35991,8981,30,10,8981,288,5,85.5,427.5
35992,8981,15,2,8981,288,6,23.45,140.7
35993,8982,8,1,8982,100,9,2.54,22.86
35994,8982,13,2,8982,100,17,1.75,29.75
35995,8982,18,3,8982,100,23,123.4,2838.2000000000003
35996,8982,21,4,8982,100,7,175.56,1228.92
35997,8982,27,8,8982,100,5,245.54,1227.7
35998,8982,16,2,8982,100,12,45.0,540.0
35999,8983,24,6,8983,324,11,89.67,986.37
36000,8983,11,2,8983,324,22,9.98,219.56
36001,8983,13,2,8983,324,7,1.75,12.25
36002,8983,22,5,8983,324,6,45.24,271.44
36003,8983,21,4,8983,324,3,175.56,526.6800000000001
36004,8983,28,9,8983,324,23,225.53,5187.19
36005,8983,1,1,8983,324,18,3.75,67.5
36006,8984,5,1,8984,189,11,0.75,8.25
36007,8985,23,5,8985,140,19,43.34,823.46
36008,8985,27,8,8985,140,11,245.54,2700.94
36009,8985,14,2,8985,140,2,23.45,46.9
36010,8985,24,6,8985,140,21,89.67,1883.07
36011,8985,22,5,8985,140,8,45.24,361.92
36012,8985,30,10,8985,140,10,85.5,855.0
36013,8985,22,5,8985,140,24,45.24,1085.76
36014,8986,9,1,8986,17,19,3.67,69.73
36015,8986,6,1,8986,17,15,3.25,48.75
36016,8986,19,4,8986,17,19,145.34,2761.46
36017,8986,9,1,8986,17,21,3.67,77.07
36018,8986,29,10,8986,17,2,105.5,211.0
36019,8986,25,7,8986,17,24,76.67,1840.08
36020,8987,20,4,8987,307,11,111.87,1230.5700000000002
36021,8987,29,10,8987,307,20,105.5,2110.0
36022,8987,12,2,8987,307,1,13.56,13.56
36023,8987,18,3,8987,307,1,123.4,123.4
36024,8987,1,1,8987,307,17,3.75,63.75
36025,8987,30,10,8987,307,9,85.5,769.5
36026,8987,21,4,8987,307,13,175.56,2282.28
36027,8988,18,3,8988,137,8,123.4,987.2
36028,8988,17,3,8988,137,14,67.87,950.1800000000001
36029,8988,26,7,8988,137,23,98.89,2274.47
36030,8989,19,4,8989,193,19,145.34,2761.46
36031,8990,27,8,8990,168,5,245.54,1227.7
36032,8990,1,1,8990,168,13,3.75,48.75
36033,8990,12,2,8990,168,1,13.56,13.56
36034,8991,24,6,8991,289,21,89.67,1883.07
36035,8991,5,1,8991,289,3,0.75,2.25
36036,8991,6,1,8991,289,10,3.25,32.5
36037,8991,21,4,8991,289,11,175.56,1931.16
36038,8992,25,7,8992,345,15,76.67,1150.05
36039,8993,3,1,8993,232,18,6.0,108.0
36040,8994,5,1,8994,98,16,0.75,12.0
36041,8994,24,6,8994,98,15,89.67,1345.05
36042,8994,14,2,8994,98,13,23.45,304.84999999999997
36043,8994,9,1,8994,98,17,3.67,62.39
36044,8994,13,2,8994,98,22,1.75,38.5
36045,8995,7,1,8995,283,2,1.75,3.5
36046,8996,3,1,8996,113,22,6.0,132.0
36047,8996,20,4,8996,113,12,111.87,1342.44
36048,8997,26,7,8997,319,13,98.89,1285.57
36049,8997,22,5,8997,319,7,45.24,316.68
36050,8997,17,3,8997,319,24,67.87,1628.88
36051,8997,3,1,8997,319,17,6.0,102.0
36052,8997,18,3,8997,319,12,123.4,1480.8000000000002
36053,8998,10,2,8998,203,24,12.34,296.15999999999997
36054,8999,16,2,8999,111,21,45.0,945.0
36055,8999,4,1,8999,111,14,0.75,10.5
36056,8999,28,9,8999,111,2,225.53,451.06
36057,9000,11,2,9000,232,17,9.98,169.66
36058,9000,18,3,9000,232,1,123.4,123.4
36059,9001,20,4,9001,164,14,111.87,1566.18
36060,9001,22,5,9001,164,8,45.24,361.92
36061,9001,17,3,9001,164,7,67.87,475.09000000000003
36062,9001,9,1,9001,164,8,3.67,29.36
36063,9001,15,2,9001,164,21,23.45,492.45
36064,9001,24,6,9001,164,2,89.67,179.34
36065,9001,26,7,9001,164,24,98.89,2373.36
36066,9002,24,6,9002,38,10,89.67,896.7
36067,9003,20,4,9003,32,8,111.87,894.96
36068,9003,1,1,9003,32,5,3.75,18.75
36069,9003,13,2,9003,32,9,1.75,15.75
36070,9003,26,7,9003,32,9,98.89,890.01
36071,9003,9,1,9003,32,17,3.67,62.39
36072,9003,22,5,9003,32,22,45.24,995.2800000000001
36073,9003,11,2,9003,32,9,9.98,89.82000000000001
36074,9004,27,8,9004,150,13,245.54,3192.02
36075,9004,14,2,9004,150,15,23.45,351.75
36076,9004,15,2,9004,150,13,23.45,304.84999999999997
36077,9004,6,1,9004,150,19,3.25,61.75
36078,9004,12,2,9004,150,20,13.56,271.2
36079,9005,26,7,9005,32,14,98.89,1384.46
36080,9005,2,1,9005,32,24,2.3,55.199999999999996
36081,9005,2,1,9005,32,1,2.3,2.3
36082,9005,21,4,9005,32,6,175.56,1053.3600000000001
36083,9005,21,4,9005,32,5,175.56,877.8
36084,9006,23,5,9006,143,24,43.34,1040.16
36085,9007,10,2,9007,328,1,12.34,12.34
36086,9007,1,1,9007,328,16,3.75,60.0
36087,9008,13,2,9008,53,9,1.75,15.75
36088,9008,6,1,9008,53,23,3.25,74.75
36089,9008,1,1,9008,53,15,3.75,56.25
36090,9008,13,2,9008,53,17,1.75,29.75
36091,9008,11,2,9008,53,20,9.98,199.60000000000002
36092,9008,8,1,9008,53,15,2.54,38.1
36093,9009,11,2,9009,326,3,9.98,29.94
36094,9009,2,1,9009,326,10,2.3,23.0
36095,9010,26,7,9010,223,10,98.89,988.9
36096,9010,25,7,9010,223,7,76.67,536.69
36097,9010,29,10,9010,223,25,105.5,2637.5
36098,9010,8,1,9010,223,16,2.54,40.64
36099,9010,3,1,9010,223,19,6.0,114.0
36100,9011,8,1,9011,128,16,2.54,40.64
36101,9011,29,10,9011,128,12,105.5,1266.0
36102,9011,9,1,9011,128,12,3.67,44.04
36103,9011,27,8,9011,128,19,245.54,4665.26
36104,9011,11,2,9011,128,10,9.98,99.80000000000001
36105,9012,5,1,9012,211,14,0.75,10.5
36106,9013,4,1,9013,166,21,0.75,15.75
36107,9013,18,3,9013,166,6,123.4,740.4000000000001
36108,9013,10,2,9013,166,15,12.34,185.1
36109,9014,29,10,9014,143,14,105.5,1477.0
36110,9014,13,2,9014,143,13,1.75,22.75
36111,9014,16,2,9014,143,24,45.0,1080.0
36112,9014,23,5,9014,143,6,43.34,260.04
36113,9014,7,1,9014,143,9,1.75,15.75
36114,9014,2,1,9014,143,19,2.3,43.699999999999996
36115,9015,4,1,9015,334,6,0.75,4.5
36116,9015,22,5,9015,334,13,45.24,588.12
36117,9015,10,2,9015,334,4,12.34,49.36
36118,9016,15,2,9016,273,15,23.45,351.75
36119,9016,24,6,9016,273,24,89.67,2152.08
36120,9016,1,1,9016,273,20,3.75,75.0
36121,9016,26,7,9016,273,6,98.89,593.34
36122,9017,20,4,9017,163,11,111.87,1230.5700000000002
36123,9017,14,2,9017,163,16,23.45,375.2
36124,9017,14,2,9017,163,21,23.45,492.45
36125,9017,5,1,9017,163,14,0.75,10.5
36126,9017,23,5,9017,163,16,43.34,693.44
36127,9018,16,2,9018,363,7,45.0,315.0
36128,9018,6,1,9018,363,11,3.25,35.75
36129,9018,6,1,9018,363,13,3.25,42.25
36130,9018,9,1,9018,363,14,3.67,51.379999999999995
36131,9018,8,1,9018,363,8,2.54,20.32
36132,9019,6,1,9019,400,20,3.25,65.0
36133,9019,24,6,9019,400,18,89.67,1614.06
36134,9019,8,1,9019,400,3,2.54,7.62
36135,9020,15,2,9020,335,2,23.45,46.9
36136,9020,16,2,9020,335,13,45.0,585.0
