,TimeID,Day,Month,Year,Quarter,Time
24307,24308,7,9,2020,3,12:25:14
24308,24309,27,4,2020,2,21:9:53
24309,24310,13,3,2020,1,10:5:3
24310,24311,20,4,2020,2,13:1:59
24311,24312,11,5,2021,2,12:39:23
24312,24313,19,2,2020,1,18:45:52
24313,24314,11,12,2019,4,10:9:10
24314,24315,5,2,2020,1,15:4:39
24315,24316,3,1,2021,1,10:24:31
24316,24317,12,3,2021,1,19:41:18
24317,24318,15,6,2020,2,12:18:48
24318,24319,21,8,2019,3,15:4:55
24319,24320,25,1,2019,1,18:6:18
24320,24321,15,8,2021,3,14:2:50
24321,24322,22,10,2020,4,14:50:23
24322,24323,16,9,2021,3,20:5:53
24323,24324,23,8,2020,3,20:46:0
24324,24325,8,4,2019,2,11:16:14
24325,24326,15,2,2020,1,19:42:0
24326,24327,28,4,2021,2,16:37:13
24327,24328,17,9,2019,3,12:6:1
24328,24329,12,3,2021,1,14:9:13
24329,24330,12,8,2020,3,20:57:25
24330,24331,21,8,2021,3,10:48:28
24331,24332,26,9,2020,3,19:52:38
24332,24333,9,1,2021,1,13:59:3
24333,24334,15,2,2021,1,9:30:34
24334,24335,2,7,2021,3,11:25:46
24335,24336,10,5,2020,2,20:3:24
24336,24337,9,4,2021,2,18:19:57
24337,24338,22,6,2021,2,21:1:17
24338,24339,23,3,2020,1,16:6:12
24339,24340,24,5,2020,2,19:6:52
24340,24341,27,5,2020,2,9:20:40
24341,24342,13,8,2021,3,14:58:52
24342,24343,10,3,2020,1,9:58:8
24343,24344,21,3,2021,1,10:29:46
24344,24345,2,7,2020,3,11:37:10
24345,24346,11,6,2021,2,20:2:17
24346,24347,10,12,2019,4,18:56:3
24347,24348,18,10,2019,4,9:7:34
24348,24349,22,2,2020,1,9:10:31
24349,24350,3,2,2019,1,18:41:39
24350,24351,23,6,2019,2,21:31:9
24351,24352,5,8,2020,3,21:34:43
24352,24353,15,2,2021,1,21:14:39
24353,24354,2,2,2021,1,10:32:42
24354,24355,21,1,2019,1,21:59:32
24355,24356,15,4,2019,2,19:37:6
24356,24357,25,7,2021,3,14:23:25
24357,24358,1,7,2019,3,12:6:42
24358,24359,7,8,2020,3,11:18:49
24359,24360,4,1,2021,1,21:46:13
24360,24361,15,11,2019,4,13:42:19
24361,24362,17,6,2021,2,18:1:36
24362,24363,22,4,2021,2,19:38:19
24363,24364,22,2,2020,1,14:30:3
24364,24365,14,5,2019,2,16:36:7
24365,24366,17,2,2020,1,16:25:23
24366,24367,1,3,2019,1,20:42:54
24367,24368,13,6,2020,2,15:45:54
24368,24369,7,8,2020,3,18:15:7
24369,24370,28,5,2021,2,20:40:52
24370,24371,9,6,2020,2,11:40:42
24371,24372,21,9,2021,3,19:53:10
24372,24373,25,1,2021,1,19:37:48
24373,24374,11,5,2019,2,16:16:32
24374,24375,6,7,2020,3,14:1:9
24375,24376,6,4,2020,2,9:17:18
24376,24377,3,11,2020,4,13:30:37
24377,24378,3,8,2019,3,21:34:44
24378,24379,21,1,2020,1,9:52:27
24379,24380,19,2,2019,1,20:4:11
24380,24381,8,6,2021,2,14:13:5
24381,24382,26,1,2020,1,19:20:50
24382,24383,19,2,2019,1,9:59:9
24383,24384,9,11,2019,4,20:32:19
24384,24385,21,6,2021,2,12:25:0
24385,24386,6,4,2020,2,13:9:36
24386,24387,5,1,2020,1,10:48:20
24387,24388,15,6,2021,2,21:29:46
24388,24389,6,2,2020,1,15:44:10
24389,24390,6,2,2019,1,13:42:6
24390,24391,23,5,2021,2,9:35:46
24391,24392,23,5,2019,2,21:38:45
24392,24393,10,7,2021,3,15:50:29
24393,24394,17,6,2020,2,18:47:6
24394,24395,4,9,2019,3,19:9:55
24395,24396,8,4,2021,2,13:29:38
24396,24397,16,3,2019,1,15:52:9
24397,24398,9,9,2020,3,21:13:46
24398,24399,21,6,2020,2,18:9:9
24399,24400,14,12,2020,4,11:43:19
24400,24401,12,7,2020,3,10:23:4
24401,24402,3,5,2020,2,11:56:51
24402,24403,13,4,2019,2,13:4:4
24403,24404,9,10,2019,4,14:45:57
24404,24405,17,7,2021,3,12:9:43
24405,24406,11,10,2020,4,14:1:56
24406,24407,6,12,2020,4,9:6:28
24407,24408,15,8,2019,3,20:34:48
24408,24409,8,8,2021,3,16:49:44
24409,24410,12,1,2019,1,17:34:15
24410,24411,28,7,2019,3,11:49:11
24411,24412,1,11,2019,4,17:53:50
24412,24413,4,5,2020,2,15:5:3
24413,24414,4,9,2021,3,16:34:58
24414,24415,13,5,2021,2,17:20:31
24415,24416,27,5,2019,2,11:28:24
24416,24417,8,6,2019,2,19:14:20
24417,24418,3,1,2021,1,13:55:57
24418,24419,11,12,2019,4,13:7:1
24419,24420,21,9,2019,3,10:49:40
24420,24421,14,4,2021,2,17:48:38
24421,24422,26,2,2020,1,10:49:52
24422,24423,20,6,2021,2,12:13:21
24423,24424,13,8,2021,3,15:44:31
24424,24425,2,2,2021,1,17:8:31
24425,24426,3,5,2019,2,16:59:2
24426,24427,15,11,2020,4,19:14:14
24427,24428,11,1,2021,1,18:40:30
24428,24429,23,5,2019,2,19:23:20
24429,24430,5,6,2021,2,21:37:16
24430,24431,26,9,2020,3,11:17:50
24431,24432,16,8,2021,3,11:15:21
24432,24433,10,2,2021,1,20:21:42
24433,24434,7,8,2021,3,21:11:51
24434,24435,22,4,2021,2,12:55:16
24435,24436,27,8,2020,3,13:59:27
24436,24437,8,7,2021,3,12:22:59
24437,24438,16,2,2021,1,13:21:27
24438,24439,10,6,2019,2,15:15:12
24439,24440,18,2,2021,1,9:43:18
24440,24441,26,7,2021,3,16:59:31
24441,24442,9,10,2019,4,19:50:2
24442,24443,17,7,2020,3,15:14:11
24443,24444,4,6,2021,2,21:33:18
24444,24445,14,8,2021,3,13:46:38
24445,24446,17,9,2021,3,12:4:9
24446,24447,28,10,2020,4,14:4:36
24447,24448,27,2,2019,1,18:6:9
24448,24449,6,1,2021,1,10:35:52
24449,24450,11,9,2021,3,14:26:15
24450,24451,26,4,2021,2,10:11:11
24451,24452,9,2,2020,1,10:13:33
24452,24453,18,1,2021,1,14:39:5
24453,24454,27,1,2021,1,14:50:26
24454,24455,17,11,2020,4,14:5:41
24455,24456,25,4,2021,2,16:9:2
24456,24457,26,9,2021,3,14:37:32
24457,24458,20,5,2020,2,9:6:37
24458,24459,19,3,2019,1,11:12:9
24459,24460,8,8,2019,3,19:13:18
24460,24461,19,11,2020,4,12:28:42
24461,24462,5,8,2021,3,19:34:48
24462,24463,17,5,2019,2,19:13:46
24463,24464,17,2,2021,1,20:42:0
24464,24465,19,5,2019,2,14:28:18
24465,24466,20,9,2020,3,10:51:50
24466,24467,10,9,2019,3,9:1:13
24467,24468,1,9,2019,3,20:58:30
24468,24469,14,10,2019,4,18:12:57
24469,24470,3,6,2020,2,9:6:43
24470,24471,15,6,2020,2,12:8:28
24471,24472,13,4,2021,2,10:16:0
24472,24473,12,4,2021,2,12:44:37
24473,24474,19,4,2019,2,10:30:17
24474,24475,11,4,2020,2,10:39:45
24475,24476,23,3,2020,1,18:30:51
24476,24477,17,7,2021,3,13:50:51
24477,24478,4,6,2021,2,14:51:35
24478,24479,16,5,2020,2,16:4:21
24479,24480,14,8,2019,3,14:29:42
24480,24481,15,4,2020,2,17:29:14
24481,24482,25,7,2020,3,12:13:9
24482,24483,25,1,2019,1,14:33:15
24483,24484,27,10,2020,4,20:6:18
24484,24485,9,2,2020,1,18:49:20
24485,24486,16,9,2021,3,13:20:9
24486,24487,15,2,2020,1,21:45:18
24487,24488,11,10,2019,4,9:57:7
24488,24489,22,9,2020,3,11:35:52
24489,24490,27,5,2021,2,20:3:34
24490,24491,3,8,2019,3,19:5:15
24491,24492,3,8,2021,3,18:15:33
24492,24493,8,1,2021,1,20:54:46
24493,24494,1,12,2020,4,17:46:18
24494,24495,10,1,2020,1,14:25:6
24495,24496,1,12,2019,4,19:0:18
24496,24497,16,4,2020,2,14:53:7
24497,24498,17,3,2019,1,21:47:42
24498,24499,10,10,2020,4,18:28:8
24499,24500,28,10,2020,4,20:49:8
24500,24501,8,5,2020,2,12:8:35
24501,24502,14,11,2020,4,12:7:6
24502,24503,17,9,2020,3,10:14:37
24503,24504,16,9,2019,3,19:13:58
24504,24505,19,11,2019,4,9:17:5
24505,24506,22,7,2020,3,9:11:54
24506,24507,13,8,2021,3,13:37:27
24507,24508,27,6,2021,2,14:35:4
24508,24509,15,1,2020,1,17:41:2
24509,24510,17,5,2020,2,11:1:47
24510,24511,2,10,2019,4,13:22:15
24511,24512,7,4,2020,2,17:2:40
24512,24513,26,9,2020,3,14:6:22
24513,24514,10,3,2021,1,21:55:24
24514,24515,10,5,2019,2,10:0:22
24515,24516,5,6,2021,2,15:39:39
24516,24517,11,4,2019,2,14:45:24
24517,24518,25,11,2020,4,11:45:5
24518,24519,27,12,2019,4,21:27:1
24519,24520,17,3,2019,1,9:29:4
24520,24521,13,12,2020,4,14:0:50
24521,24522,18,2,2020,1,9:38:29
24522,24523,24,3,2020,1,13:21:53
24523,24524,23,3,2021,1,19:36:7
24524,24525,28,7,2021,3,13:20:2
24525,24526,27,3,2020,1,14:51:28
24526,24527,6,8,2020,3,18:22:5
24527,24528,11,6,2020,2,21:45:32
24528,24529,5,10,2020,4,12:40:25
24529,24530,20,9,2021,3,11:15:20
24530,24531,25,5,2020,2,20:53:41
24531,24532,27,7,2019,3,14:8:7
24532,24533,21,7,2021,3,17:11:32
24533,24534,6,10,2019,4,17:25:59
24534,24535,23,8,2020,3,19:22:21
24535,24536,3,1,2021,1,16:11:44
24536,24537,16,6,2020,2,17:10:35
24537,24538,19,9,2020,3,11:58:1
24538,24539,13,6,2021,2,9:54:23
24539,24540,12,1,2019,1,11:29:35
24540,24541,23,5,2021,2,21:19:32
24541,24542,20,9,2020,3,19:53:13
24542,24543,4,11,2019,4,10:45:7
24543,24544,13,6,2021,2,11:13:35
24544,24545,27,1,2020,1,17:36:21
24545,24546,1,9,2019,3,14:10:41
24546,24547,8,7,2019,3,20:50:56
24547,24548,10,5,2021,2,9:58:36
24548,24549,10,3,2019,1,11:59:3
24549,24550,19,1,2019,1,19:3:37
24550,24551,14,1,2020,1,12:36:33
24551,24552,23,10,2019,4,19:18:16
24552,24553,4,6,2021,2,10:7:16
24553,24554,12,1,2021,1,19:54:5
24554,24555,2,2,2021,1,18:29:34
24555,24556,24,4,2020,2,9:24:46
24556,24557,7,4,2021,2,15:59:5
24557,24558,18,3,2021,1,12:27:19
24558,24559,15,6,2019,2,14:2:15
24559,24560,11,9,2019,3,14:22:11
24560,24561,15,3,2021,1,10:54:1
24561,24562,16,3,2020,1,12:21:7
24562,24563,8,10,2019,4,17:25:11
24563,24564,21,5,2019,2,19:56:49
24564,24565,17,9,2021,3,14:49:26
24565,24566,7,2,2019,1,16:23:13
24566,24567,15,1,2019,1,16:49:50
24567,24568,15,4,2020,2,15:2:40
24568,24569,7,5,2021,2,18:27:11
24569,24570,26,5,2021,2,12:13:46
24570,24571,14,3,2019,1,13:38:57
24571,24572,20,6,2021,2,21:52:24
24572,24573,6,10,2019,4,15:12:43
24573,24574,10,12,2019,4,12:20:39
24574,24575,27,6,2019,2,16:6:3
24575,24576,17,7,2019,3,11:25:6
24576,24577,15,8,2021,3,10:48:37
24577,24578,24,11,2020,4,19:20:28
24578,24579,28,9,2019,3,21:59:6
24579,24580,12,11,2019,4,17:36:33
24580,24581,24,2,2019,1,11:55:43
24581,24582,22,2,2020,1,14:42:10
24582,24583,11,8,2021,3,12:25:36
24583,24584,13,1,2019,1,19:39:35
24584,24585,10,11,2019,4,9:16:52
24585,24586,19,12,2019,4,9:27:9
24586,24587,12,6,2019,2,16:4:42
24587,24588,22,4,2019,2,16:54:29
24588,24589,5,4,2020,2,10:29:13
24589,24590,7,5,2021,2,20:47:52
24590,24591,19,10,2019,4,20:41:7
24591,24592,4,5,2021,2,12:39:14
24592,24593,14,11,2019,4,11:32:36
24593,24594,22,8,2021,3,20:8:23
24594,24595,6,1,2019,1,17:40:49
24595,24596,10,1,2021,1,18:3:41
24596,24597,9,3,2019,1,21:6:3
24597,24598,13,9,2020,3,14:45:22
24598,24599,4,5,2019,2,17:34:13
24599,24600,23,4,2021,2,19:27:1
24600,24601,14,11,2020,4,9:29:11
24601,24602,13,6,2020,2,14:59:43
24602,24603,22,10,2019,4,13:2:29
24603,24604,3,5,2020,2,11:23:50
24604,24605,21,1,2019,1,17:40:47
24605,24606,13,9,2021,3,10:19:0
24606,24607,15,8,2019,3,15:36:55
24607,24608,7,8,2021,3,10:10:18
24608,24609,20,9,2021,3,10:24:58
24609,24610,2,2,2021,1,10:55:3
24610,24611,12,3,2020,1,20:6:53
24611,24612,23,1,2019,1,12:29:37
24612,24613,12,10,2019,4,20:24:14
24613,24614,13,11,2020,4,9:3:35
24614,24615,23,11,2019,4,11:58:28
24615,24616,28,5,2021,2,15:36:2
24616,24617,20,8,2019,3,17:4:23
24617,24618,24,2,2020,1,19:50:9
24618,24619,4,3,2020,1,16:3:4
24619,24620,21,2,2021,1,17:53:8
24620,24621,28,11,2020,4,10:18:45
24621,24622,22,12,2019,4,21:51:45
24622,24623,13,8,2020,3,11:18:50
24623,24624,9,8,2021,3,17:47:4
24624,24625,6,5,2019,2,10:17:50
24625,24626,17,4,2021,2,17:7:3
24626,24627,18,2,2019,1,17:40:14
24627,24628,20,7,2021,3,10:8:2
24628,24629,11,7,2019,3,11:37:25
24629,24630,24,9,2020,3,17:17:35
24630,24631,19,5,2019,2,18:7:39
24631,24632,3,10,2019,4,19:47:16
24632,24633,3,7,2019,3,12:23:44
24633,24634,14,2,2019,1,11:8:15
24634,24635,15,5,2020,2,14:26:20
24635,24636,13,2,2021,1,15:26:14
24636,24637,15,9,2020,3,13:39:6
24637,24638,2,6,2020,2,20:0:45
24638,24639,27,2,2020,1,15:54:19
24639,24640,3,2,2021,1,11:27:38
24640,24641,7,7,2021,3,13:39:30
24641,24642,1,2,2020,1,11:44:31
24642,24643,12,6,2021,2,13:31:16
24643,24644,28,11,2019,4,19:4:19
24644,24645,16,11,2020,4,21:11:50
24645,24646,21,11,2019,4,16:27:39
24646,24647,16,6,2021,2,12:8:57
24647,24648,18,3,2021,1,19:2:2
24648,24649,7,6,2019,2,12:6:11
24649,24650,5,11,2020,4,18:21:50
24650,24651,15,7,2019,3,16:25:7
24651,24652,10,9,2021,3,13:46:34
24652,24653,11,7,2021,3,11:17:51
24653,24654,15,12,2019,4,15:38:4
24654,24655,22,1,2020,1,17:36:58
24655,24656,12,7,2019,3,14:36:37
24656,24657,7,12,2019,4,10:55:48
24657,24658,5,6,2021,2,11:45:12
24658,24659,8,6,2020,2,12:34:58
24659,24660,21,9,2020,3,12:15:36
24660,24661,12,6,2020,2,11:0:44
24661,24662,2,7,2019,3,21:40:34
24662,24663,24,5,2019,2,16:10:18
24663,24664,11,2,2021,1,9:38:19
24664,24665,25,9,2021,3,9:34:18
24665,24666,14,10,2020,4,12:39:19
24666,24667,12,9,2021,3,13:31:22
24667,24668,9,11,2020,4,14:28:58
24668,24669,4,2,2020,1,15:44:5
24669,24670,13,5,2020,2,15:42:26
24670,24671,19,1,2020,1,12:16:42
24671,24672,9,5,2021,2,16:57:6
24672,24673,16,7,2019,3,9:19:54
24673,24674,22,12,2020,4,13:37:38
24674,24675,9,11,2020,4,9:14:5
24675,24676,7,4,2021,2,18:17:19
24676,24677,1,9,2021,3,11:30:34
24677,24678,12,4,2020,2,14:33:49
24678,24679,16,8,2021,3,13:8:36
24679,24680,11,8,2021,3,18:48:32
24680,24681,28,2,2020,1,12:0:39
24681,24682,15,7,2020,3,13:18:52
24682,24683,18,10,2020,4,15:8:0
24683,24684,2,7,2020,3,12:0:43
24684,24685,28,10,2019,4,21:0:45
24685,24686,11,6,2019,2,18:37:59
24686,24687,13,2,2021,1,15:45:42
24687,24688,24,2,2021,1,15:49:46
24688,24689,10,2,2020,1,9:22:16
24689,24690,15,2,2021,1,16:32:28
24690,24691,25,10,2020,4,10:11:36
24691,24692,27,6,2021,2,9:40:9
24692,24693,23,2,2020,1,11:25:48
24693,24694,18,7,2019,3,15:31:19
24694,24695,7,6,2020,2,10:41:49
24695,24696,24,1,2021,1,19:46:32
24696,24697,7,5,2021,2,10:23:45
24697,24698,14,7,2021,3,14:2:41
24698,24699,7,9,2021,3,9:13:22
24699,24700,20,1,2020,1,9:19:45
24700,24701,8,7,2020,3,20:33:13
24701,24702,11,5,2019,2,17:40:19
24702,24703,7,6,2021,2,13:16:49
24703,24704,5,6,2021,2,11:52:5
24704,24705,12,1,2021,1,18:33:13
24705,24706,5,12,2019,4,12:59:42
24706,24707,4,4,2021,2,14:21:29
24707,24708,25,4,2021,2,20:57:42
24708,24709,21,1,2019,1,15:24:34
24709,24710,28,5,2021,2,10:58:0
24710,24711,8,5,2020,2,15:6:25
24711,24712,27,2,2021,1,14:58:44
24712,24713,19,9,2020,3,17:55:51
24713,24714,16,2,2020,1,13:47:13
24714,24715,4,7,2019,3,20:37:27
24715,24716,18,3,2020,1,21:40:18
24716,24717,21,6,2020,2,11:53:45
24717,24718,11,3,2021,1,18:49:9
24718,24719,12,6,2020,2,15:17:33
24719,24720,25,4,2019,2,21:6:6
24720,24721,12,8,2021,3,15:56:50
24721,24722,8,5,2020,2,17:10:43
24722,24723,25,10,2020,4,16:0:0
24723,24724,23,4,2020,2,10:9:41
24724,24725,8,7,2020,3,9:59:13
24725,24726,26,3,2020,1,16:3:51
24726,24727,7,12,2020,4,14:23:19
24727,24728,4,6,2020,2,9:9:12
24728,24729,22,9,2019,3,15:12:17
24729,24730,16,10,2020,4,9:46:45
24730,24731,21,11,2019,4,9:5:36
24731,24732,18,7,2019,3,16:51:55
24732,24733,3,8,2020,3,15:27:45
24733,24734,9,8,2021,3,19:29:12
24734,24735,20,4,2019,2,17:6:59
24735,24736,11,1,2021,1,20:3:45
24736,24737,28,11,2019,4,17:29:42
24737,24738,7,2,2019,1,17:55:12
24738,24739,3,5,2021,2,18:39:17
24739,24740,23,8,2019,3,18:49:12
24740,24741,19,5,2020,2,13:0:41
24741,24742,26,2,2020,1,16:25:27
24742,24743,19,3,2020,1,10:59:7
24743,24744,19,1,2020,1,17:17:14
24744,24745,18,9,2021,3,15:26:49
24745,24746,23,3,2020,1,19:36:44
24746,24747,26,11,2020,4,14:5:12
24747,24748,23,9,2021,3,21:52:2
24748,24749,4,7,2019,3,21:27:36
24749,24750,9,1,2020,1,9:27:5
24750,24751,9,4,2020,2,16:9:13
24751,24752,28,6,2021,2,19:44:41
24752,24753,14,11,2019,4,13:3:45
24753,24754,16,5,2021,2,12:15:31
24754,24755,28,6,2020,2,21:56:44
24755,24756,14,6,2019,2,12:28:17
24756,24757,1,4,2019,2,10:38:16
24757,24758,10,5,2021,2,11:10:28
24758,24759,1,9,2019,3,19:2:39
24759,24760,21,10,2020,4,10:12:35
24760,24761,16,7,2020,3,20:59:56
24761,24762,17,5,2020,2,16:31:34
24762,24763,1,7,2020,3,13:13:32
24763,24764,14,8,2019,3,15:29:0
24764,24765,21,9,2021,3,18:16:4
24765,24766,4,4,2021,2,12:36:9
24766,24767,13,2,2019,1,12:7:9
24767,24768,25,4,2021,2,13:43:59
24768,24769,17,6,2021,2,15:9:26
24769,24770,21,5,2021,2,17:11:34
24770,24771,14,4,2020,2,19:12:26
24771,24772,26,3,2020,1,9:27:27
24772,24773,8,11,2020,4,12:16:10
24773,24774,14,6,2021,2,18:39:48
24774,24775,27,3,2021,1,18:7:28
24775,24776,1,3,2021,1,16:47:40
24776,24777,21,5,2019,2,15:50:6
24777,24778,14,3,2021,1,9:49:2
24778,24779,5,2,2021,1,13:6:41
24779,24780,24,2,2021,1,20:2:20
24780,24781,20,1,2020,1,11:52:21
24781,24782,16,8,2019,3,11:29:59
24782,24783,15,5,2020,2,19:0:45
24783,24784,14,4,2020,2,9:39:29
24784,24785,10,10,2020,4,11:26:43
24785,24786,4,6,2021,2,12:1:20
24786,24787,12,10,2019,4,10:27:26
24787,24788,10,2,2020,1,9:8:21
24788,24789,3,2,2019,1,11:47:50
24789,24790,3,8,2019,3,12:27:55
24790,24791,5,9,2020,3,21:26:5
24791,24792,11,1,2019,1,17:15:34
24792,24793,5,4,2021,2,14:42:35
24793,24794,22,5,2020,2,19:16:19
24794,24795,12,9,2021,3,12:40:27
24795,24796,19,5,2020,2,13:46:6
24796,24797,5,11,2019,4,21:38:37
24797,24798,16,11,2020,4,13:11:10
24798,24799,27,5,2019,2,17:39:17
24799,24800,1,6,2020,2,9:12:13
24800,24801,20,1,2021,1,21:28:52
24801,24802,10,5,2019,2,11:1:58
24802,24803,25,1,2019,1,11:33:17
24803,24804,18,11,2019,4,20:16:1
24804,24805,8,10,2019,4,16:32:22
24805,24806,27,3,2019,1,17:55:47
24806,24807,1,1,2021,1,9:39:25
24807,24808,11,2,2021,1,17:39:23
24808,24809,6,2,2019,1,16:45:23
24809,24810,16,6,2020,2,12:24:44
24810,24811,16,9,2019,3,10:4:46
24811,24812,18,9,2021,3,9:49:53
24812,24813,25,6,2020,2,12:36:14
24813,24814,9,4,2020,2,11:22:43
24814,24815,16,7,2020,3,13:42:17
24815,24816,11,5,2021,2,21:1:15
24816,24817,25,6,2021,2,20:28:44
24817,24818,8,2,2019,1,21:6:56
24818,24819,7,6,2021,2,9:50:16
24819,24820,5,3,2020,1,10:36:0
24820,24821,15,7,2019,3,20:41:18
24821,24822,7,12,2020,4,15:24:24
24822,24823,4,7,2020,3,15:6:45
24823,24824,12,2,2019,1,10:59:38
24824,24825,4,11,2020,4,20:41:44
24825,24826,14,8,2019,3,11:15:14
24826,24827,20,9,2020,3,12:57:59
24827,24828,20,1,2020,1,20:29:52
24828,24829,20,3,2020,1,14:26:18
24829,24830,16,9,2019,3,21:47:20
24830,24831,10,11,2020,4,19:50:43
24831,24832,25,1,2021,1,11:25:21
24832,24833,25,3,2021,1,9:34:59
24833,24834,26,8,2021,3,12:5:0
24834,24835,2,8,2021,3,13:15:31
24835,24836,2,9,2021,3,11:11:4
24836,24837,17,10,2020,4,11:52:6
24837,24838,24,5,2021,2,18:34:42
24838,24839,10,9,2021,3,16:6:51
24839,24840,14,1,2020,1,9:8:35
24840,24841,8,1,2019,1,18:39:58
24841,24842,3,8,2020,3,9:29:42
24842,24843,12,11,2019,4,13:13:20
24843,24844,12,5,2019,2,16:29:57
24844,24845,5,2,2020,1,17:37:22
24845,24846,3,8,2021,3,12:59:31
24846,24847,14,4,2020,2,21:23:7
24847,24848,12,9,2021,3,21:27:30
24848,24849,26,9,2019,3,16:45:40
24849,24850,19,9,2021,3,19:10:48
24850,24851,14,4,2020,2,14:15:42
24851,24852,22,5,2020,2,10:43:55
24852,24853,12,6,2020,2,15:47:27
24853,24854,14,11,2019,4,15:56:52
24854,24855,25,11,2020,4,17:34:46
24855,24856,2,4,2020,2,16:51:44
24856,24857,17,10,2019,4,18:0:6
24857,24858,7,10,2020,4,12:27:23
24858,24859,8,11,2019,4,15:48:54
24859,24860,18,4,2019,2,16:39:55
24860,24861,26,5,2020,2,20:19:31
24861,24862,26,11,2019,4,14:40:37
24862,24863,16,3,2021,1,17:15:41
24863,24864,21,2,2019,1,19:22:33
24864,24865,23,8,2019,3,17:51:53
24865,24866,24,3,2019,1,11:8:53
24866,24867,24,12,2019,4,16:54:35
24867,24868,17,10,2019,4,20:44:32
24868,24869,17,7,2020,3,14:30:13
24869,24870,15,8,2021,3,15:5:51
24870,24871,12,1,2021,1,10:28:33
24871,24872,17,8,2021,3,19:37:22
24872,24873,24,5,2019,2,10:49:12
24873,24874,16,11,2019,4,16:47:57
24874,24875,8,1,2021,1,9:36:48
24875,24876,8,3,2021,1,17:15:20
24876,24877,6,4,2019,2,15:26:27
24877,24878,10,1,2020,1,12:10:22
24878,24879,22,10,2020,4,10:24:20
24879,24880,23,11,2019,4,16:22:17
24880,24881,20,12,2020,4,12:31:49
24881,24882,3,10,2019,4,21:33:12
24882,24883,26,8,2020,3,21:20:4
24883,24884,28,9,2019,3,11:56:15
24884,24885,27,8,2021,3,20:57:31
24885,24886,13,4,2019,2,15:34:50
24886,24887,26,2,2021,1,18:25:54
24887,24888,6,9,2020,3,18:58:56
24888,24889,13,7,2021,3,9:50:43
24889,24890,26,7,2020,3,19:41:56
24890,24891,17,3,2020,1,9:10:19
24891,24892,28,3,2021,1,11:2:53
24892,24893,4,5,2020,2,9:35:18
24893,24894,14,9,2020,3,16:26:39
24894,24895,18,1,2021,1,18:59:51
24895,24896,22,5,2021,2,15:47:54
24896,24897,4,12,2020,4,19:16:9
24897,24898,8,8,2020,3,21:47:1
24898,24899,26,10,2019,4,21:2:16
24899,24900,25,12,2019,4,15:5:14
24900,24901,5,5,2019,2,16:41:41
24901,24902,25,6,2021,2,18:6:3
24902,24903,24,10,2020,4,9:2:10
24903,24904,15,1,2019,1,18:44:43
24904,24905,21,3,2021,1,10:21:16
24905,24906,2,9,2021,3,17:47:45
24906,24907,27,2,2019,1,12:9:10
24907,24908,8,5,2021,2,21:52:44
24908,24909,2,9,2021,3,15:52:0
24909,24910,20,1,2021,1,10:45:0
24910,24911,11,5,2020,2,19:3:34
24911,24912,10,4,2021,2,12:57:33
24912,24913,1,6,2021,2,11:17:34
24913,24914,18,9,2020,3,12:33:37
24914,24915,4,11,2020,4,19:18:53
24915,24916,11,5,2019,2,21:31:25
24916,24917,14,3,2021,1,20:0:20
24917,24918,1,8,2021,3,15:25:25
24918,24919,3,3,2021,1,14:42:22
24919,24920,8,4,2019,2,21:40:25
24920,24921,21,1,2020,1,18:42:48
24921,24922,7,4,2019,2,19:12:57
24922,24923,11,8,2020,3,18:49:15
24923,24924,25,10,2020,4,15:38:4
24924,24925,28,1,2020,1,9:5:48
24925,24926,6,4,2020,2,10:43:48
24926,24927,7,3,2020,1,17:19:10
24927,24928,20,6,2019,2,18:39:15
24928,24929,12,10,2019,4,17:52:26
24929,24930,15,6,2020,2,9:3:31
24930,24931,9,3,2021,1,9:28:39
24931,24932,27,9,2020,3,12:21:13
24932,24933,11,11,2019,4,20:2:50
24933,24934,18,6,2021,2,17:3:8
24934,24935,18,7,2020,3,20:55:17
24935,24936,5,8,2021,3,19:16:37
24936,24937,27,3,2021,1,10:47:47
24937,24938,23,9,2019,3,19:9:19
24938,24939,23,12,2019,4,21:58:40
24939,24940,27,3,2021,1,13:7:53
24940,24941,2,9,2020,3,20:36:42
24941,24942,25,2,2020,1,18:7:3
24942,24943,12,2,2021,1,21:33:35
24943,24944,26,5,2019,2,10:49:27
24944,24945,2,8,2021,3,12:24:23
24945,24946,5,2,2021,1,12:53:17
24946,24947,11,2,2021,1,19:36:36
24947,24948,23,7,2021,3,20:6:23
24948,24949,5,6,2021,2,13:18:8
24949,24950,14,10,2020,4,13:41:55
24950,24951,17,9,2020,3,10:32:36
24951,24952,17,1,2021,1,17:8:45
24952,24953,3,9,2020,3,15:38:43
24953,24954,7,1,2021,1,15:52:44
24954,24955,23,1,2020,1,16:9:35
24955,24956,9,1,2021,1,19:28:57
24956,24957,27,5,2019,2,12:1:18
24957,24958,10,1,2020,1,14:9:53
24958,24959,25,9,2021,3,20:8:33
24959,24960,18,7,2021,3,13:9:37
24960,24961,27,10,2019,4,10:24:9
24961,24962,15,5,2021,2,14:25:16
24962,24963,11,6,2019,2,21:10:3
24963,24964,16,12,2020,4,13:41:39
24964,24965,1,4,2021,2,19:34:14
24965,24966,25,3,2019,1,14:46:51
24966,24967,19,11,2020,4,19:16:34
24967,24968,6,1,2019,1,19:38:27
24968,24969,8,7,2019,3,9:12:45
24969,24970,26,7,2021,3,10:49:20
24970,24971,6,1,2021,1,9:7:0
24971,24972,28,8,2019,3,19:29:43
