,SaleID,MenuItemID,MenuItemQuantity,Total,TimeID
48940,16359,8,1,9.95,26358
48941,16359,28,1,2.49,26358
48942,16359,1,2,20.98,26358
48943,16359,21,3,7.5,26358
48944,16360,28,2,4.98,26359
48945,16361,19,5,14.950000000000001,26360
48946,16361,3,3,38.67,26360
48947,16361,24,1,4.4,26360
48948,16362,7,5,63.75,26361
48949,16363,10,1,14.79,26362
48950,16364,2,1,11.69,26363
48951,16364,17,3,22.5,26363
48952,16365,19,2,5.98,26364
48953,16366,26,1,6.25,26365
48954,16366,9,3,35.67,26365
48955,16366,11,2,29.58,26365
48956,16367,20,4,18.0,26366
48957,16367,25,3,22.5,26366
48958,16367,27,1,1.5,26366
48959,16367,14,4,53.96,26366
48960,16368,13,1,14.79,26367
48961,16369,13,1,14.79,26368
48962,16369,26,3,18.75,26368
48963,16369,10,5,73.94999999999999,26368
48964,16369,11,1,14.79,26368
48965,16369,15,5,46.25,26368
48966,16370,8,1,9.95,26369
48967,16370,9,3,35.67,26369
48968,16371,3,3,38.67,26370
48969,16371,4,2,34.5,26370
48970,16371,24,2,8.8,26370
48971,16372,10,4,59.16,26371
48972,16372,15,3,27.75,26371
48973,16373,18,4,30.0,26372
48974,16373,16,4,30.0,26372
48975,16373,19,2,5.98,26372
48976,16373,17,5,37.5,26372
48977,16373,24,1,4.4,26372
48978,16374,19,5,14.950000000000001,26373
48979,16374,27,2,3.0,26373
48980,16375,22,4,8.0,26374
48981,16375,13,5,73.94999999999999,26374
48982,16376,3,4,51.56,26375
48983,16376,2,5,58.449999999999996,26375
48984,16376,4,1,17.25,26375
48985,16376,23,5,44.75,26375
48986,16377,1,1,10.49,26376
48987,16377,13,4,59.16,26376
48988,16378,27,3,4.5,26377
48989,16378,12,3,44.37,26377
48990,16378,29,4,12.0,26377
48991,16378,5,4,46.6,26377
48992,16379,27,2,3.0,26378
48993,16380,9,2,23.78,26379
48994,16381,19,4,11.96,26380
48995,16381,4,3,51.75,26380
48996,16382,19,5,14.950000000000001,26381
48997,16382,26,3,18.75,26381
48998,16382,12,5,73.94999999999999,26381
48999,16383,6,5,49.75,26382
49000,16383,2,5,58.449999999999996,26382
49001,16383,10,4,59.16,26382
49002,16384,19,3,8.97,26383
49003,16384,22,4,8.0,26383
49004,16385,9,3,35.67,26384
49005,16385,21,3,7.5,26384
49006,16385,30,3,11.25,26384
49007,16385,16,4,30.0,26384
49008,16385,14,2,26.98,26384
49009,16386,26,2,12.5,26385
49010,16386,17,3,22.5,26385
49011,16386,11,3,44.37,26385
49012,16387,15,5,46.25,26386
49013,16387,4,2,34.5,26386
49014,16388,13,4,59.16,26387
49015,16389,9,4,47.56,26388
49016,16389,14,4,53.96,26388
49017,16389,17,3,22.5,26388
49018,16389,24,1,4.4,26388
49019,16389,5,1,11.65,26388
49020,16390,12,3,44.37,26389
49021,16390,12,3,44.37,26389
49022,16390,6,5,49.75,26389
49023,16390,10,3,44.37,26389
49024,16390,24,1,4.4,26389
49025,16391,8,1,9.95,26390
49026,16391,4,2,34.5,26390
49027,16392,1,3,31.47,26391
49028,16393,25,2,15.0,26392
49029,16393,7,5,63.75,26392
49030,16393,20,3,13.5,26392
49031,16393,5,3,34.95,26392
49032,16393,17,5,37.5,26392
49033,16394,4,5,86.25,26393
49034,16394,27,5,7.5,26393
49035,16395,7,2,25.5,26394
49036,16395,12,3,44.37,26394
49037,16395,28,2,4.98,26394
49038,16396,16,1,7.5,26395
49039,16396,9,4,47.56,26395
49040,16396,30,2,7.5,26395
49041,16396,24,2,8.8,26395
49042,16397,19,4,11.96,26396
49043,16397,14,2,26.98,26396
49044,16397,2,4,46.76,26396
49045,16398,18,5,37.5,26397
49046,16399,7,4,51.0,26398
49047,16399,26,2,12.5,26398
49048,16399,20,1,4.5,26398
49049,16399,11,5,73.94999999999999,26398
49050,16399,17,5,37.5,26398
49051,16400,13,3,44.37,26399
49052,16400,7,4,51.0,26399
49053,16400,4,3,51.75,26399
49054,16400,7,1,12.75,26399
49055,16401,16,2,15.0,26400
49056,16401,20,2,9.0,26400
49057,16401,24,3,13.200000000000001,26400
49058,16401,27,1,1.5,26400
49059,16402,10,1,14.79,26401
49060,16403,17,1,7.5,26402
49061,16403,9,1,11.89,26402
49062,16403,7,2,25.5,26402
49063,16403,9,2,23.78,26402
49064,16404,19,2,5.98,26403
49065,16404,24,5,22.0,26403
49066,16404,30,2,7.5,26403
49067,16404,23,4,35.8,26403
49068,16404,23,5,44.75,26403
49069,16405,1,2,20.98,26404
49070,16406,22,4,8.0,26405
49071,16406,30,1,3.75,26405
49072,16406,28,3,7.470000000000001,26405
49073,16407,19,4,11.96,26406
49074,16407,24,5,22.0,26406
49075,16407,7,3,38.25,26406
49076,16407,10,4,59.16,26406
49077,16408,25,5,37.5,26407
49078,16408,24,1,4.4,26407
49079,16408,7,3,38.25,26407
49080,16409,6,2,19.9,26408
49081,16409,19,1,2.99,26408
49082,16409,6,4,39.8,26408
49083,16410,10,5,73.94999999999999,26409
49084,16410,15,5,46.25,26409
49085,16410,9,5,59.45,26409
49086,16410,7,4,51.0,26409
49087,16410,11,1,14.79,26409
49088,16411,24,5,22.0,26410
49089,16411,13,4,59.16,26410
49090,16411,18,1,7.5,26410
49091,16412,11,3,44.37,26411
49092,16412,26,2,12.5,26411
49093,16412,5,3,34.95,26411
49094,16412,21,2,5.0,26411
49095,16413,3,2,25.78,26412
49096,16413,17,3,22.5,26412
49097,16413,22,4,8.0,26412
49098,16413,21,4,10.0,26412
49099,16413,19,2,5.98,26412
49100,16414,24,2,8.8,26413
49101,16414,13,1,14.79,26413
49102,16414,9,1,11.89,26413
49103,16414,25,3,22.5,26413
49104,16414,16,4,30.0,26413
49105,16415,15,1,9.25,26414
49106,16415,25,4,30.0,26414
49107,16415,20,1,4.5,26414
49108,16415,25,3,22.5,26414
49109,16415,27,4,6.0,26414
49110,16416,27,2,3.0,26415
49111,16416,12,5,73.94999999999999,26415
49112,16416,7,2,25.5,26415
49113,16417,21,3,7.5,26416
49114,16418,22,1,2.0,26417
49115,16419,15,5,46.25,26418
49116,16419,7,2,25.5,26418
49117,16419,8,5,49.75,26418
49118,16420,26,1,6.25,26419
49119,16420,7,3,38.25,26419
49120,16420,27,2,3.0,26419
49121,16420,7,1,12.75,26419
49122,16421,8,1,9.95,26420
49123,16421,6,5,49.75,26420
49124,16421,13,2,29.58,26420
49125,16422,21,1,2.5,26421
49126,16423,25,4,30.0,26422
49127,16423,23,2,17.9,26422
49128,16423,12,2,29.58,26422
49129,16424,21,2,5.0,26423
49130,16424,28,4,9.96,26423
49131,16424,18,3,22.5,26423
49132,16425,17,5,37.5,26424
49133,16425,13,1,14.79,26424
49134,16425,17,3,22.5,26424
49135,16426,17,3,22.5,26425
49136,16426,5,2,23.3,26425
49137,16426,23,3,26.849999999999998,26425
49138,16426,9,3,35.67,26425
49139,16426,27,3,4.5,26425
49140,16427,22,1,2.0,26426
49141,16427,28,5,12.450000000000001,26426
49142,16427,7,2,25.5,26426
49143,16427,23,4,35.8,26426
49144,16427,29,5,15.0,26426
49145,16428,19,2,5.98,26427
49146,16429,19,4,11.96,26428
49147,16429,13,5,73.94999999999999,26428
49148,16429,13,3,44.37,26428
49149,16430,19,4,11.96,26429
49150,16430,27,2,3.0,26429
49151,16431,21,5,12.5,26430
49152,16431,25,3,22.5,26430
49153,16432,17,3,22.5,26431
49154,16433,25,5,37.5,26432
49155,16433,22,5,10.0,26432
49156,16433,9,5,59.45,26432
49157,16433,13,1,14.79,26432
49158,16433,25,4,30.0,26432
49159,16434,24,3,13.200000000000001,26433
49160,16434,18,1,7.5,26433
49161,16434,8,5,49.75,26433
49162,16434,2,1,11.69,26433
49163,16434,6,1,9.95,26433
49164,16435,8,1,9.95,26434
49165,16436,21,4,10.0,26435
49166,16436,16,3,22.5,26435
49167,16436,22,2,4.0,26435
49168,16436,12,5,73.94999999999999,26435
49169,16436,16,2,15.0,26435
49170,16437,25,2,15.0,26436
49171,16437,18,3,22.5,26436
49172,16437,30,1,3.75,26436
49173,16437,5,2,23.3,26436
49174,16437,24,1,4.4,26436
49175,16438,15,2,18.5,26437
49176,16438,25,3,22.5,26437
49177,16438,30,4,15.0,26437
49178,16439,22,4,8.0,26438
49179,16440,4,4,69.0,26439
49180,16440,22,5,10.0,26439
49181,16440,26,2,12.5,26439
49182,16440,27,3,4.5,26439
49183,16441,29,2,6.0,26440
49184,16441,24,4,17.6,26440
49185,16441,23,2,17.9,26440
49186,16441,6,1,9.95,26440
49187,16442,26,3,18.75,26441
49188,16442,26,5,31.25,26441
49189,16443,13,2,29.58,26442
49190,16444,5,3,34.95,26443
49191,16444,4,3,51.75,26443
49192,16445,22,3,6.0,26444
49193,16445,1,3,31.47,26444
49194,16445,21,3,7.5,26444
49195,16446,12,2,29.58,26445
49196,16446,14,4,53.96,26445
49197,16446,16,2,15.0,26445
49198,16446,30,3,11.25,26445
49199,16447,10,5,73.94999999999999,26446
49200,16447,25,3,22.5,26446
49201,16447,28,2,4.98,26446
49202,16447,9,3,35.67,26446
49203,16448,17,1,7.5,26447
49204,16448,6,3,29.849999999999998,26447
49205,16449,14,2,26.98,26448
49206,16449,9,3,35.67,26448
49207,16450,14,1,13.49,26449
49208,16450,30,2,7.5,26449
49209,16450,28,3,7.470000000000001,26449
49210,16451,7,5,63.75,26450
49211,16451,30,3,11.25,26450
49212,16451,5,4,46.6,26450
49213,16452,4,2,34.5,26451
49214,16452,11,3,44.37,26451
49215,16452,8,4,39.8,26451
49216,16452,15,5,46.25,26451
49217,16453,15,1,9.25,26452
49218,16453,21,1,2.5,26452
49219,16454,15,2,18.5,26453
49220,16454,11,1,14.79,26453
49221,16454,13,2,29.58,26453
49222,16455,25,4,30.0,26454
49223,16455,12,5,73.94999999999999,26454
49224,16456,8,3,29.849999999999998,26455
49225,16456,9,4,47.56,26455
49226,16457,10,3,44.37,26456
49227,16457,6,5,49.75,26456
49228,16457,2,5,58.449999999999996,26456
49229,16457,20,5,22.5,26456
49230,16457,23,3,26.849999999999998,26456
49231,16458,26,1,6.25,26457
49232,16459,30,5,18.75,26458
49233,16460,3,1,12.89,26459
49234,16460,17,4,30.0,26459
49235,16461,7,4,51.0,26460
49236,16461,15,2,18.5,26460
49237,16461,28,1,2.49,26460
49238,16461,15,1,9.25,26460
49239,16462,2,3,35.07,26461
49240,16462,17,1,7.5,26461
49241,16462,18,1,7.5,26461
49242,16462,4,2,34.5,26461
49243,16462,4,1,17.25,26461
49244,16463,8,4,39.8,26462
49245,16464,17,5,37.5,26463
49246,16464,20,3,13.5,26463
49247,16465,12,3,44.37,26464
49248,16465,20,5,22.5,26464
49249,16465,2,5,58.449999999999996,26464
49250,16465,13,1,14.79,26464
49251,16465,30,3,11.25,26464
49252,16466,10,3,44.37,26465
49253,16467,27,3,4.5,26466
49254,16468,16,2,15.0,26467
49255,16469,27,1,1.5,26468
49256,16470,12,1,14.79,26469
49257,16470,7,3,38.25,26469
49258,16470,11,1,14.79,26469
49259,16470,8,2,19.9,26469
49260,16471,26,3,18.75,26470
49261,16471,5,5,58.25,26470
49262,16471,18,3,22.5,26470
49263,16471,30,5,18.75,26470
49264,16471,23,4,35.8,26470
49265,16472,11,5,73.94999999999999,26471
49266,16472,9,3,35.67,26471
49267,16472,27,1,1.5,26471
49268,16472,14,1,13.49,26471
49269,16472,5,4,46.6,26471
49270,16473,22,1,2.0,26472
49271,16473,25,3,22.5,26472
49272,16474,7,4,51.0,26473
49273,16474,7,3,38.25,26473
49274,16474,12,5,73.94999999999999,26473
49275,16474,17,3,22.5,26473
49276,16475,12,5,73.94999999999999,26474
49277,16476,12,5,73.94999999999999,26475
49278,16476,10,3,44.37,26475
49279,16476,28,4,9.96,26475
49280,16477,27,4,6.0,26476
49281,16477,18,3,22.5,26476
49282,16477,7,5,63.75,26476
49283,16478,13,2,29.58,26477
49284,16478,13,4,59.16,26477
49285,16478,4,3,51.75,26477
49286,16479,19,1,2.99,26478
49287,16479,4,2,34.5,26478
49288,16479,13,1,14.79,26478
49289,16479,1,2,20.98,26478
49290,16479,1,3,31.47,26478
49291,16480,30,1,3.75,26479
49292,16480,18,4,30.0,26479
49293,16480,12,1,14.79,26479
49294,16481,15,1,9.25,26480
49295,16481,28,2,4.98,26480
49296,16481,28,2,4.98,26480
49297,16481,25,2,15.0,26480
49298,16482,8,1,9.95,26481
49299,16482,24,5,22.0,26481
49300,16483,10,4,59.16,26482
49301,16483,13,5,73.94999999999999,26482
49302,16483,21,2,5.0,26482
49303,16484,8,3,29.849999999999998,26483
49304,16485,1,4,41.96,26484
49305,16485,29,3,9.0,26484
49306,16485,13,3,44.37,26484
49307,16486,30,2,7.5,26485
49308,16487,9,3,35.67,26486
49309,16487,26,1,6.25,26486
49310,16487,12,2,29.58,26486
49311,16487,2,1,11.69,26486
49312,16487,1,1,10.49,26486
49313,16488,25,5,37.5,26487
49314,16488,9,5,59.45,26487
49315,16488,19,3,8.97,26487
49316,16488,1,1,10.49,26487
49317,16488,26,4,25.0,26487
49318,16489,12,4,59.16,26488
49319,16489,10,2,29.58,26488
49320,16489,5,4,46.6,26488
49321,16489,20,4,18.0,26488
49322,16490,5,4,46.6,26489
49323,16490,14,2,26.98,26489
49324,16490,29,1,3.0,26489
49325,16491,25,5,37.5,26490
49326,16491,30,3,11.25,26490
49327,16491,23,3,26.849999999999998,26490
49328,16491,4,2,34.5,26490
49329,16491,4,5,86.25,26490
49330,16492,8,5,49.75,26491
49331,16492,7,3,38.25,26491
49332,16492,3,4,51.56,26491
49333,16493,18,5,37.5,26492
49334,16493,21,3,7.5,26492
49335,16494,19,5,14.950000000000001,26493
49336,16495,4,2,34.5,26494
49337,16495,7,3,38.25,26494
49338,16496,2,2,23.38,26495
49339,16496,11,3,44.37,26495
49340,16496,16,5,37.5,26495
49341,16496,16,4,30.0,26495
49342,16497,27,5,7.5,26496
49343,16497,6,5,49.75,26496
49344,16497,7,2,25.5,26496
49345,16497,19,1,2.99,26496
49346,16497,26,3,18.75,26496
49347,16498,1,3,31.47,26497
49348,16498,22,2,4.0,26497
49349,16498,25,4,30.0,26497
49350,16498,11,1,14.79,26497
49351,16498,28,2,4.98,26497
49352,16499,2,4,46.76,26498
49353,16499,4,3,51.75,26498
49354,16499,14,4,53.96,26498
49355,16499,16,4,30.0,26498
49356,16499,28,4,9.96,26498
49357,16500,5,5,58.25,26499
49358,16500,3,5,64.45,26499
49359,16500,30,3,11.25,26499
49360,16501,28,4,9.96,26500
49361,16502,29,2,6.0,26501
49362,16503,10,5,73.94999999999999,26502
49363,16503,29,1,3.0,26502
49364,16503,11,3,44.37,26502
49365,16503,2,4,46.76,26502
49366,16503,3,5,64.45,26502
49367,16504,17,4,30.0,26503
49368,16504,1,4,41.96,26503
49369,16505,18,1,7.5,26504
49370,16505,11,2,29.58,26504
49371,16505,15,2,18.5,26504
49372,16506,28,2,4.98,26505
49373,16507,12,5,73.94999999999999,26506
49374,16507,20,5,22.5,26506
49375,16507,23,4,35.8,26506
49376,16508,3,4,51.56,26507
49377,16508,29,3,9.0,26507
49378,16509,13,3,44.37,26508
49379,16509,8,1,9.95,26508
49380,16509,5,1,11.65,26508
49381,16509,3,1,12.89,26508
49382,16510,20,1,4.5,26509
49383,16510,27,2,3.0,26509
49384,16510,15,1,9.25,26509
49385,16511,18,2,15.0,26510
49386,16511,19,1,2.99,26510
49387,16511,21,5,12.5,26510
49388,16511,28,4,9.96,26510
49389,16512,29,2,6.0,26511
49390,16513,21,5,12.5,26512
49391,16514,24,2,8.8,26513
49392,16514,19,1,2.99,26513
49393,16515,21,1,2.5,26514
49394,16516,24,1,4.4,26515
49395,16516,1,1,10.49,26515
49396,16516,21,5,12.5,26515
49397,16517,21,2,5.0,26516
49398,16517,18,5,37.5,26516
49399,16517,3,2,25.78,26516
49400,16517,25,2,15.0,26516
49401,16517,24,4,17.6,26516
49402,16518,11,2,29.58,26517
49403,16518,6,5,49.75,26517
49404,16518,24,2,8.8,26517
49405,16519,11,1,14.79,26518
49406,16519,26,1,6.25,26518
49407,16519,29,1,3.0,26518
49408,16519,1,1,10.49,26518
49409,16520,10,3,44.37,26519
49410,16520,5,2,23.3,26519
49411,16520,24,1,4.4,26519
49412,16520,29,5,15.0,26519
49413,16521,20,1,4.5,26520
49414,16521,10,5,73.94999999999999,26520
49415,16521,23,2,17.9,26520
49416,16521,1,1,10.49,26520
49417,16522,28,4,9.96,26521
49418,16522,18,1,7.5,26521
49419,16522,2,4,46.76,26521
49420,16522,29,5,15.0,26521
49421,16522,11,3,44.37,26521
49422,16523,12,2,29.58,26522
49423,16523,18,1,7.5,26522
49424,16523,9,2,23.78,26522
49425,16523,17,4,30.0,26522
49426,16523,12,1,14.79,26522
49427,16524,4,2,34.5,26523
49428,16524,7,4,51.0,26523
49429,16525,25,1,7.5,26524
49430,16525,18,4,30.0,26524
49431,16525,10,2,29.58,26524
49432,16525,28,2,4.98,26524
49433,16526,29,1,3.0,26525
49434,16527,5,4,46.6,26526
49435,16528,25,5,37.5,26527
49436,16528,20,4,18.0,26527
49437,16529,8,5,49.75,26528
49438,16529,20,3,13.5,26528
49439,16530,3,4,51.56,26529
49440,16531,17,5,37.5,26530
49441,16531,24,3,13.200000000000001,26530
49442,16531,21,5,12.5,26530
49443,16532,1,3,31.47,26531
49444,16532,23,5,44.75,26531
49445,16532,20,4,18.0,26531
49446,16532,22,4,8.0,26531
49447,16533,2,2,23.38,26532
49448,16533,20,5,22.5,26532
49449,16534,22,3,6.0,26533
49450,16535,26,1,6.25,26534
49451,16535,6,5,49.75,26534
49452,16535,18,1,7.5,26534
49453,16535,25,3,22.5,26534
49454,16536,11,3,44.37,26535
49455,16537,15,4,37.0,26536
49456,16537,27,1,1.5,26536
49457,16537,28,1,2.49,26536
49458,16537,15,4,37.0,26536
49459,16537,24,3,13.200000000000001,26536
49460,16538,7,5,63.75,26537
49461,16538,12,2,29.58,26537
49462,16538,3,5,64.45,26537
49463,16538,3,3,38.67,26537
49464,16539,11,5,73.94999999999999,26538
49465,16540,2,3,35.07,26539
49466,16540,19,1,2.99,26539
49467,16541,22,3,6.0,26540
49468,16541,28,5,12.450000000000001,26540
49469,16541,24,1,4.4,26540
49470,16541,15,4,37.0,26540
49471,16541,8,1,9.95,26540
49472,16542,13,4,59.16,26541
49473,16542,10,1,14.79,26541
49474,16542,12,2,29.58,26541
49475,16542,28,1,2.49,26541
49476,16543,9,3,35.67,26542
49477,16544,25,5,37.5,26543
49478,16544,12,1,14.79,26543
49479,16544,23,5,44.75,26543
49480,16544,22,5,10.0,26543
49481,16544,12,2,29.58,26543
49482,16545,4,5,86.25,26544
49483,16545,22,5,10.0,26544
49484,16545,2,2,23.38,26544
49485,16546,25,4,30.0,26545
49486,16546,21,2,5.0,26545
49487,16546,3,3,38.67,26545
49488,16546,4,2,34.5,26545
49489,16546,19,1,2.99,26545
49490,16547,6,5,49.75,26546
49491,16547,17,5,37.5,26546
49492,16547,18,1,7.5,26546
49493,16547,25,5,37.5,26546
49494,16547,29,4,12.0,26546
49495,16548,19,5,14.950000000000001,26547
49496,16548,20,1,4.5,26547
49497,16548,21,5,12.5,26547
49498,16548,13,1,14.79,26547
49499,16549,23,2,17.9,26548
49500,16549,6,4,39.8,26548
49501,16549,11,4,59.16,26548
49502,16549,18,2,15.0,26548
49503,16550,12,3,44.37,26549
49504,16550,24,4,17.6,26549
49505,16550,4,1,17.25,26549
49506,16550,16,5,37.5,26549
49507,16551,29,4,12.0,26550
49508,16551,4,1,17.25,26550
49509,16551,9,3,35.67,26550
49510,16552,7,4,51.0,26551
49511,16552,29,4,12.0,26551
49512,16552,10,5,73.94999999999999,26551
49513,16553,17,4,30.0,26552
49514,16553,30,2,7.5,26552
49515,16554,7,4,51.0,26553
49516,16554,15,5,46.25,26553
49517,16554,3,2,25.78,26553
49518,16554,27,4,6.0,26553
49519,16555,24,2,8.8,26554
49520,16555,2,2,23.38,26554
49521,16556,28,3,7.470000000000001,26555
49522,16556,12,3,44.37,26555
49523,16557,25,4,30.0,26556
49524,16557,21,3,7.5,26556
49525,16557,1,1,10.49,26556
49526,16558,26,4,25.0,26557
49527,16558,8,4,39.8,26557
49528,16559,4,2,34.5,26558
49529,16560,20,1,4.5,26559
49530,16560,7,5,63.75,26559
49531,16560,21,4,10.0,26559
49532,16560,9,5,59.45,26559
49533,16561,22,3,6.0,26560
49534,16561,13,1,14.79,26560
49535,16561,23,5,44.75,26560
49536,16562,21,3,7.5,26561
49537,16562,23,4,35.8,26561
49538,16562,17,5,37.5,26561
49539,16563,13,5,73.94999999999999,26562
49540,16563,4,2,34.5,26562
49541,16563,21,4,10.0,26562
49542,16564,15,4,37.0,26563
49543,16564,26,2,12.5,26563
49544,16565,25,4,30.0,26564
49545,16565,12,4,59.16,26564
49546,16566,14,2,26.98,26565
49547,16566,13,3,44.37,26565
49548,16566,26,3,18.75,26565
49549,16567,22,1,2.0,26566
49550,16567,11,1,14.79,26566
49551,16567,12,1,14.79,26566
49552,16567,1,5,52.45,26566
49553,16567,3,5,64.45,26566
49554,16568,22,1,2.0,26567
49555,16569,26,5,31.25,26568
49556,16569,12,3,44.37,26568
49557,16570,19,5,14.950000000000001,26569
49558,16571,21,3,7.5,26570
49559,16572,18,5,37.5,26571
49560,16572,19,2,5.98,26571
49561,16572,25,4,30.0,26571
49562,16572,11,3,44.37,26571
49563,16572,6,5,49.75,26571
49564,16573,29,4,12.0,26572
49565,16573,22,3,6.0,26572
49566,16574,11,5,73.94999999999999,26573
49567,16575,26,5,31.25,26574
49568,16576,24,2,8.8,26575
49569,16576,12,1,14.79,26575
49570,16576,19,2,5.98,26575
49571,16577,11,5,73.94999999999999,26576
49572,16577,21,1,2.5,26576
49573,16577,29,2,6.0,26576
49574,16578,12,1,14.79,26577
49575,16578,9,5,59.45,26577
49576,16579,22,4,8.0,26578
49577,16579,6,5,49.75,26578
49578,16579,23,2,17.9,26578
49579,16580,5,5,58.25,26579
49580,16580,1,4,41.96,26579
49581,16580,13,3,44.37,26579
49582,16581,13,5,73.94999999999999,26580
49583,16581,5,2,23.3,26580
49584,16581,15,1,9.25,26580
49585,16582,6,4,39.8,26581
49586,16582,12,3,44.37,26581
49587,16582,7,5,63.75,26581
49588,16582,23,2,17.9,26581
49589,16583,22,4,8.0,26582
49590,16583,25,2,15.0,26582
49591,16584,11,1,14.79,26583
49592,16584,4,1,17.25,26583
49593,16585,12,2,29.58,26584
49594,16585,29,4,12.0,26584
49595,16586,20,1,4.5,26585
49596,16586,12,2,29.58,26585
49597,16586,30,1,3.75,26585
49598,16586,9,1,11.89,26585
49599,16586,10,4,59.16,26585
49600,16587,29,4,12.0,26586
49601,16587,22,2,4.0,26586
49602,16588,9,5,59.45,26587
49603,16588,2,1,11.69,26587
49604,16588,8,2,19.9,26587
49605,16588,19,4,11.96,26587
49606,16588,11,1,14.79,26587
49607,16589,9,5,59.45,26588
49608,16589,25,5,37.5,26588
49609,16589,24,1,4.4,26588
49610,16589,8,4,39.8,26588
49611,16590,13,4,59.16,26589
49612,16590,16,4,30.0,26589
49613,16590,14,1,13.49,26589
49614,16590,1,4,41.96,26589
49615,16590,15,3,27.75,26589
49616,16591,28,2,4.98,26590
49617,16591,15,5,46.25,26590
49618,16591,5,5,58.25,26590
49619,16591,2,3,35.07,26590
49620,16592,30,1,3.75,26591
49621,16593,2,3,35.07,26592
49622,16593,7,2,25.5,26592
49623,16594,7,1,12.75,26593
49624,16595,19,2,5.98,26594
49625,16595,9,3,35.67,26594
49626,16595,17,3,22.5,26594
49627,16595,17,4,30.0,26594
49628,16596,25,4,30.0,26595
49629,16596,27,5,7.5,26595
49630,16596,29,3,9.0,26595
49631,16596,7,2,25.5,26595
49632,16596,6,5,49.75,26595
49633,16597,2,3,35.07,26596
49634,16597,13,1,14.79,26596
49635,16597,23,1,8.95,26596
49636,16597,21,2,5.0,26596
49637,16597,19,2,5.98,26596
49638,16598,19,4,11.96,26597
49639,16598,7,1,12.75,26597
49640,16599,10,4,59.16,26598
49641,16599,7,5,63.75,26598
49642,16599,7,2,25.5,26598
49643,16599,1,3,31.47,26598
49644,16599,23,2,17.9,26598
49645,16600,10,1,14.79,26599
49646,16600,18,4,30.0,26599
49647,16600,17,2,15.0,26599
49648,16600,25,2,15.0,26599
49649,16600,27,2,3.0,26599
49650,16601,23,4,35.8,26600
49651,16601,12,1,14.79,26600
49652,16601,8,3,29.849999999999998,26600
49653,16601,10,3,44.37,26600
49654,16601,8,1,9.95,26600
49655,16602,16,4,30.0,26601
49656,16602,2,2,23.38,26601
49657,16603,3,3,38.67,26602
49658,16604,5,1,11.65,26603
49659,16604,19,3,8.97,26603
49660,16604,20,5,22.5,26603
49661,16604,4,5,86.25,26603
49662,16605,9,2,23.78,26604
49663,16605,11,1,14.79,26604
49664,16605,7,3,38.25,26604
49665,16605,17,1,7.5,26604
49666,16605,13,5,73.94999999999999,26604
49667,16606,22,1,2.0,26605
49668,16606,19,4,11.96,26605
49669,16606,22,5,10.0,26605
49670,16606,29,3,9.0,26605
49671,16606,26,4,25.0,26605
49672,16607,15,4,37.0,26606
49673,16607,29,1,3.0,26606
49674,16607,30,5,18.75,26606
49675,16608,7,1,12.75,26607
49676,16608,9,1,11.89,26607
49677,16608,4,5,86.25,26607
49678,16608,12,5,73.94999999999999,26607
49679,16608,16,1,7.5,26607
49680,16609,3,2,25.78,26608
49681,16609,10,3,44.37,26608
49682,16609,30,3,11.25,26608
49683,16609,19,5,14.950000000000001,26608
49684,16610,23,4,35.8,26609
49685,16610,5,3,34.95,26609
49686,16611,30,1,3.75,26610
49687,16611,6,1,9.95,26610
49688,16611,19,1,2.99,26610
49689,16611,22,1,2.0,26610
49690,16611,22,5,10.0,26610
49691,16612,1,4,41.96,26611
49692,16612,22,4,8.0,26611
49693,16612,28,2,4.98,26611
49694,16613,14,5,67.45,26612
49695,16613,14,3,40.47,26612
49696,16614,4,5,86.25,26613
49697,16615,27,4,6.0,26614
49698,16615,18,1,7.5,26614
49699,16615,29,2,6.0,26614
49700,16615,20,5,22.5,26614
49701,16615,10,4,59.16,26614
49702,16616,2,5,58.449999999999996,26615
49703,16616,6,2,19.9,26615
49704,16616,2,3,35.07,26615
49705,16617,6,3,29.849999999999998,26616
49706,16617,16,4,30.0,26616
49707,16617,6,3,29.849999999999998,26616
49708,16618,12,3,44.37,26617
49709,16618,16,2,15.0,26617
49710,16619,15,3,27.75,26618
49711,16619,2,5,58.449999999999996,26618
49712,16619,4,2,34.5,26618
49713,16619,3,5,64.45,26618
49714,16620,27,4,6.0,26619
49715,16620,10,5,73.94999999999999,26619
49716,16620,11,2,29.58,26619
49717,16620,12,4,59.16,26619
49718,16620,16,5,37.5,26619
49719,16621,9,3,35.67,26620
49720,16621,19,5,14.950000000000001,26620
49721,16621,15,3,27.75,26620
49722,16621,16,2,15.0,26620
49723,16622,20,3,13.5,26621
49724,16623,7,1,12.75,26622
49725,16623,19,1,2.99,26622
49726,16623,14,4,53.96,26622
49727,16623,23,3,26.849999999999998,26622
49728,16624,23,5,44.75,26623
49729,16624,9,5,59.45,26623
49730,16624,25,4,30.0,26623
49731,16624,11,4,59.16,26623
49732,16624,13,3,44.37,26623
49733,16625,16,1,7.5,26624
49734,16626,11,5,73.94999999999999,26625
49735,16626,8,4,39.8,26625
49736,16626,29,4,12.0,26625
49737,16627,8,1,9.95,26626
49738,16627,9,3,35.67,26626
49739,16627,27,3,4.5,26626
49740,16627,10,2,29.58,26626
49741,16627,11,5,73.94999999999999,26626
49742,16628,10,5,73.94999999999999,26627
49743,16628,24,5,22.0,26627
49744,16629,14,1,13.49,26628
49745,16629,29,5,15.0,26628
